,index,product,category,sub_category,brand,sale_price,market_price,type,rating
189,693,Cranberry Kombucha,"Foodgrains, Oil & Masala",Masalas & Spices,Ritu,1231.56,598.89,Ayurveda,
190,26,Wafers - Vanilla & Hazelnut,Gourmet & World Food,Biscuits & Cookies,Jerhigh,452.88,1958.57,Other Edible Oils,3.7
191,995,Synthetic Food Colour Preparation Lemon Yellow,"Kitchen, Garden & Pets","Snacks, Dry Fruits, Nuts",Ifb,330.61,710.21,Mukhwas,3.9
192,799,Face Scrub De Tan With Walnut Granules,Beauty & Hygiene,Ready To Cook & Eat,The Gourmet Jar,85.17,606.01,Intimate Wash & Care,
193,972,"Ready Mix - Kheer, Vermicelli",Cleaning & Household,Skin Care,Fresho,583.06,508.44,Basmati Rice,
194,979,Juice/Milk Mugs,Gourmet & World Food,Kitchen Accessories,BB Home,442.58,458.03,Sanitary Napkins,4.0
195,873,Sheer Perfume For Women - EDP,Beauty & Hygiene,Dairy,999,1274.4,2145.78,Organic Masalas & Spices,
196,876,"Toothbrush - 360 Degree Flosstip, Soft","Foodgrains, Oil & Masala",Skin Care,bb Royal,24.14,58.18,Exotic Vegetables,3.9
197,845,Jupiter Water/Juice Glass Tumbler,Beauty & Hygiene,Cooking & Baking Needs,Hot Muggs,2633.56,218.39,"Detergent Powder, Liquid",
198,998,Gentle Baby Wipes,Cleaning & Household,Crockery & Cutlery,True Elements,72.96,149.17,Lunch Boxes,3.8
199,992,Disney Cinderella Princess PVC Embossed Pencil Bag - HMHTPB 72231-CIN,Gourmet & World Food,Dairy,Kaiv,782.81,520.13,Glassware,
200,943,Room Air Freshener Spray - Rose Garden,Beauty & Hygiene,Health & Medicine,SSS,97.82,117.58,Breakfast & Snack Mixes,3.9
201,377,Crunchy Cinnamon Almond Butter,Gourmet & World Food,Stationery,Nutrinorm,285.72,848.26,Health Drinks,
202,941,Nomarks - Antimarks Soap For Normal Skin,"Eggs, Meat & Fish",Masalas & Spices,Organic Tattva,205.96,351.15,Granola & Cereal Bars,4.0
203,789,SPF 15 Sunscreen Lotion,Gourmet & World Food,Crockery & Cutlery,Akshayakalpa,152.28,2349.94,"Healthy, Baked Snacks",
204,916,"Tropical Fruit Pudding - Lychee, Mango, Strawberry Flavoured",Snacks & Branded Foods,"Snacks, Dry Fruits, Nuts",BB Home,1076.04,21.28,Eau De Toilette,
205,890,Papaya & Apricot Anti Tan Scrub,"Kitchen, Garden & Pets",Tea,Fresho,248.1,436.3,"Organic Rice, Other Rice",
206,981,Plastic Clip Mop - 350,Gourmet & World Food,"Sauces, Spreads & Dips",Corsafe Advance,657.56,1175.49,"Healthy, Baked Snacks",
207,952,"Finger Brush For Kids - Blue, Ultra Soft",Gourmet & World Food,Cuts & Sprouts,Lakme,459.09,284.32,Toothpaste,4.0
208,18,Purifying Neem Face Wash,"Kitchen, Garden & Pets",Crockery & Cutlery,Layerr,137.82,459.11,Men's Deodorants,2.9
209,977,"Almond Milk - Unsweetened, Lactose-Free, Plant-Based Milk Alternative",Gourmet & World Food,"Sauces, Spreads & Dips",Himalaya,991.95,2504.29,Plates & Tumblers,
210,729,Onion - Rings,Gourmet & World Food,Chocolates & Biscuits,Anjali,73.03,834.88,CFL & Led Bulbs,3.2
211,745,"Confeito Rainbow Vermicelli, Sprinkles",Cleaning & Household,Crockery & Cutlery,Colgate,1282.0,739.26,Body Care,
212,977,Hazel Nut,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Safe Harvest,1246.27,396.1,Hair Removal,2.4
213,436,Baby Corn - Sweet & Sour,Gourmet & World Food,Masalas & Spices,Anjali,1347.6,432.9,Bathing Bars & Soaps,3.8
214,612,Copper Water Fliptop Bottle - Stripes,"Kitchen, Garden & Pets","Snacks, Dry Fruits, Nuts",Bikaji,408.68,447.87,"Toffee, Candy & Lollypop",
215,946,Painting Kit,Beauty & Hygiene,Snacks & Namkeen,Vaadi,874.59,113.66,Heat & Eat Ready Meals,
216,874,Steel Lunch/Tiffin Box Set With Bag - Tiffany,"Foodgrains, Oil & Masala",Skin Care,Parle,686.79,34.95,Namkeen & Savoury Snacks,4.1
217,544,Pumpkin Oil - Cold Pressed,Snacks & Branded Foods,Fragrances & Deos,Dettol,17.02,178.07,Chocolates,4.4
218,429,Brightening Serum,Baby Care,Fragrances & Deos,YVES ROCHER,25.36,192.79,Bathing Bars & Soaps,
219,504,Max Fresh New Super Plastic Lunch Box/Tiffin Box - Blue,Gourmet & World Food,Skin Care,Habanero,1500.12,148.91,Namkeen & Savoury Snacks,
220,775,"Sandwich Toaster - Non-Stick, Gas",Gourmet & World Food,Fragrances & Deos,The Whole Truth,456.19,269.75,Bathing Bars & Soaps,
221,832,Steel Belly Shape Storage Dabba/ Container Set With PP Lid - Silver & Blue,Gourmet & World Food,Cooking & Baking Needs,Aaha Oho,254.35,451.75,Tools & Accessories,
222,576,Shishu Taila - For Healthy Skin & Stronger Bones,"Kitchen, Garden & Pets",Storage & Accessories,Fresho Signature,404.38,2635.36,"Healthy, Baked Snacks",
223,1000,"Stainless Steel Frying Ladle - No. 9, Silvera",Baby Care,Crockery & Cutlery,Fresho Signature,10.93,216.2,Shower Gel & Body Wash,
224,982,Green Tea - Jasmine,Cleaning & Household,Fragrances & Deos,Happilo,208.71,1746.35,Steel Storage Containers,
225,629,Ylang Ylang Essential Oil,Cleaning & Household,Bins & Bathroom Ware,Medimix,601.52,862.75,Containers Sets,
226,981,Twin Bucket Spin Mop - Green - 2 Refills,"Kitchen, Garden & Pets",Crockery & Cutlery,Patanjali,44.65,127.11,Kitchen Tools & Other Accessories,4.1
227,285,Imli Khajoor Chutney,Gourmet & World Food,Cuts & Sprouts,Fresho,336.66,204.87,Tomatoes & Vegetables,
228,987,Glass Mixing Bowl With Lid - Polo,Beauty & Hygiene,Dairy & Cheese,Zebronics,292.26,1037.12,Vacuum Flask,
229,236,Nutrition & Health Drink - Pista Badam,Beauty & Hygiene,Dals & Pulses,bb Royal,646.89,431.4,Nursing Tools,
230,78,Adhesive - All Fix Clear & Non Staining All Purpose,Gourmet & World Food,Chocolates & Biscuits,Nakoda,866.41,295.24,Ayurveda,
231,519,"Padded Harness - 3/4 inch, Grey Colour",Snacks & Branded Foods,"Snacks, Dry Fruits, Nuts",MVS,169.97,698.98,Men's Deodorants,4.0
232,178,Pad Thai Noodles,Gourmet & World Food,Health & Medicine,Doublemint,551.95,409.59,"Notebooks, Files, Folders",3.8
233,998,Family Sunscreen Lotion SPF 25,Snacks & Branded Foods,Ready To Cook & Eat,Himalaya Baby,2115.52,614.61,Pet Meals & Treats,3.7
234,991,Pasta & Pizza Sauce - No Onion & No Garlic,Beauty & Hygiene,Crockery & Cutlery,Yera,1244.5,367.27,"Organic Sugar, Jaggery",3.9
235,965,Glass Mixing Bowl With Lid - Polo,Cleaning & Household,Kitchen Accessories,Soulflower,640.9,702.98,Butter & Cream,
236,955,Shot Body Spray - Royal Jade,"Kitchen, Garden & Pets",Chocolates & Candies,Gowardhan,610.67,637.14,Exotic Sugar & Salt,
237,544,Lip Butter - Rose,Gourmet & World Food,Tinned & Processed Food,Fresho,229.63,57.48,Glassware,
238,889,Wisal Dhabab Perfume Deodorant For Men,"Bakery, Cakes & Dairy",Skin Care,Natures Essence,855.95,343.43,Face Care,
239,506,Black Tea,Gourmet & World Food,Organic Staples,Amul,965.94,260.02,Containers Sets,3.1
240,161,Premium Care XXXL - 23 Diaper Pants,Beauty & Hygiene,Gourmet Breads,999,95.5,327.18,"Scissor, Glue & Tape",
241,989,Potato Crisp Chips - Original,Gourmet & World Food,Health & Medicine,Engage,20.62,921.7,Exam Pads & Pencil Box,4.0
242,983,Amritsari Chhole Masala,Gourmet & World Food,Cooking & Baking Needs,Estee Lauder,436.31,546.39,Casserole,
243,639,Pumpkin Oil - Cold Pressed,"Kitchen, Garden & Pets",Skin Care,Mdh,248.52,3087.55,Non Veg Pickle,1.9
244,979,Hand Soap - Lavender & Chamomile,"Kitchen, Garden & Pets",Stationery,Sunfeast,308.22,659.97,Lip Care,
245,940,SPF 15 Sunscreen Lotion,Beauty & Hygiene,Storage & Accessories,Fuschia,705.85,425.78,Toilet & Other Brushes,
246,769,Noodles - Medium Egg,"Kitchen, Garden & Pets","Cookies, Rusk & Khari",Catch,180.93,96.41,Ayurveda,
247,161,Argan-Liquid Gold Hair Spa,Gourmet & World Food,Skin Care,Yoga bar,819.02,824.21,"Flavoured, Soya Milk",
248,888,Namkeen - Khara Boondi,"Bakery, Cakes & Dairy",Cookware & Non Stick,Hot Muggs,452.14,331.69,International Chocolates,
249,565,"Wonder Diaper Pants - Xtra Large, 12-17 Kg",Beauty & Hygiene,Feminine Hygiene,Wise Crack,104.23,650.14,Ayurveda,3.1
250,511,Fields Of Gold Organic Cumin - Whole,Baby Care,Stationery,Pantai,371.58,533.85,Ayurveda,
251,999,Lip Butter - Rose,Cleaning & Household,"Spreads, Sauces, Ketchup",Schar,28.93,102.16,Face Care,4.0
252,928,"Steel Spoon set - Ice cream, Monde",Snacks & Branded Foods,Chocolates & Biscuits,Wow Confetti,78.59,170.97,Chocolates,
253,560,Nut Cracker,"Bakery, Cakes & Dairy",Feminine Hygiene,Happilo,340.95,694.99,Tomato Ketchup & Sauces,
254,745,Prosto-8 Tablet,"Kitchen, Garden & Pets",Oils & Vinegar,Himalaya,106.33,259.1,"Lemon, Ginger & Garlic",3.5
255,913,Professional Salon Series Platinum Silver Facial Kit,Beauty & Hygiene,Dairy,Hm International,592.38,656.42,"Olive, Jalapeno, Gherkin",2.5
256,867,Face Wash - Blush & Glow Strawberry Gel,"Kitchen, Garden & Pets",Feminine Hygiene,Fresho Signature,2630.9,379.88,Copper Utensils,1.5
257,985,Organic Sona Masoori White Rice/Akki,Cleaning & Household,Fresh Vegetables,Siang Pure,714.62,641.23,Baby Wipes,
258,325,Perfume - Youth Dew EDP Spray,Gourmet & World Food,"Spreads, Sauces, Ketchup",Crompton,472.77,748.34,Flours & Pre-Mixes,3.8
259,196,Dazzle Livid Lilac Dinner Set - White,"Kitchen, Garden & Pets",Flask & Casserole,Townbus,11.13,152.81,"Jams, Marmalade, Spreads",4.3
260,852,Mustard/Sasive/Rai - Big,"Kitchen, Garden & Pets",Tea,Fresho,173.64,236.19,"Organic Rice, Other Rice",
261,982,Baby Powder,"Eggs, Meat & Fish",Dairy & Cheese,sumeru,28.0,102.84,Green Tea,3.4
262,867,Plain Container Jumbo Combo Set - Blue,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Airific,10.0,372.49,Face Care,4.3
263,685,Pizza Topping,Gourmet & World Food,Skin Care,Huggies,376.15,1580.87,Boiled & Steam Rice,
264,262,Sunscreen Cream - Sunblock Anti Aging SPF UV 60,Gourmet & World Food,Bath & Hand Wash,Anmara,20.9,259.07,Exam Pads & Pencil Box,
265,970,"Green Tea - Tulsi, Good Morning",Snacks & Branded Foods,Hair Care,Soulflower,127.7,21.83,Men's Deodorants,3.8
266,994,Ultra Protect Spray,Gourmet & World Food,Organic Fruits & Vegetables,BB Home,283.87,590.27,Organic Masalas & Spices,5.0
267,1000,"Green Tea - Pure, Bio-Degradable","Kitchen, Garden & Pets",Skin Care,TGL Co.,236.34,147.76,Face Care,4.0
268,836,"Long & Black Shampoo - With Goodness Of Amla & Bhringraj, For Shiny, Black Hair",Cleaning & Household,Ready To Cook & Eat,Toska Chocolates,461.55,227.42,Honey & Maple Syrup,4.2
269,877,Basa Fish - Fillet Family Pack,"Kitchen, Garden & Pets",Health & Medicine,Amul,721.3,1842.83,Frozen Vegetables,
270,754,"Toothpaste - Whitening, Cavity Protection, 150 G",Gourmet & World Food,Skin Care,Del Monte,563.37,342.62,Ayurveda,
271,953,Baby Wipes - Gentle,Snacks & Branded Foods,Breakfast Cereals,On1y,17.87,893.92,Breakfast & Snack Mixes,
272,811,Sun Expert Fairnes Sunscren Lotion SPF 30 PA++,Gourmet & World Food,Snacks & Namkeen,Organic Tattva,13.61,451.29,Containers Sets,
273,385,Sylvana Whisky Glass Tumbler,"Kitchen, Garden & Pets",Fragrances & Deos,Future Organics,145.86,578.41,Face Care,
274,505,"Stainless Steel Kadai - Induction Bottom With Glass Lid,  26 cm","Kitchen, Garden & Pets",Storage & Accessories,Habanero,763.96,443.94,Frozen Vegetables,
275,932,Millet Rusk - Sweet,"Eggs, Meat & Fish",Health & Medicine,Himalaya,320.47,321.05,Lunch Boxes,3.9
276,930,"Pork - Fresh Bacon, Sliced",Gourmet & World Food,Fresh Vegetables,TrueNature,3370.32,2949.1,Glassware,
277,997,Aluminium Induction Base Flat Bottom Patila Tope Pot - Silver,"Kitchen, Garden & Pets",Fresheners & Repellents,Gillette,59.56,249.85,Glassware,4.0
278,861,Premium International Healthy Nutmix - Value Pack,"Kitchen, Garden & Pets",Breakfast Cereals,Krosno - Europe,676.64,165.22,Organic Flours,4.1
279,789,Family Sunscreen Lotion SPF 25,"Foodgrains, Oil & Masala",Cooking & Baking Needs,Skore,32.53,20.95,Hair & Scalp Treatment,4.1
280,600,Nikhaar Hair Removal Cream For All Skin Types,"Kitchen, Garden & Pets",Biscuits & Cookies,Fruitoria,340.13,615.56,"Caps, Balloons & Candles",
281,806,Drumstick - Organically Grown,Gourmet & World Food,Drinks & Beverages,Britannia,1368.89,154.33,Lunch Boxes,4.2
282,731,Bounce Biscuits - Elaichi Creme,Gourmet & World Food,Skin Care,Prasukh,708.9,763.96,Containers Sets,
283,982,French Lavender Oil & Rose Water Face Wash,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Floroma,23.54,243.27,Hair Oil & Serum,3.9
284,969,"Padded Harness - 3/4 inch, Grey Colour",Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Khadi Natural,87.19,877.41,Cookies,4.4
285,991,Masala Oats - Veggie Twist,Snacks & Branded Foods,Crockery & Cutlery,Himalayan Natives,454.67,616.45,Steel Storage Containers,
286,999,Bio Green - Apple Fresh Daily Purifying Shampoo & Conditioner,Gourmet & World Food,Frozen Veggies & Snacks,Nirvana,1575.48,940.67,Imported Cleaners,
287,899,Nano Sun Block Sun Protective Cream Spf 60,"Kitchen, Garden & Pets",Skin Care,Fresho,127.77,356.22,"Cups, Mugs & Tumblers",3.1
288,995,"Confeito Rainbow Vermicelli, Sprinkles",Beauty & Hygiene,Crockery & Cutlery,Comfort,517.64,434.35,"Marshmallow, Candy, Jelly",4.5
289,238,"Toothbrush Superhero Assorted, Batman/Spiderman","Kitchen, Garden & Pets",Breakfast Cereals,bb Royal,19.95,1184.76,Body Sprays & Mists,
290,747,"Glass Bottle With Removable Fabric Cover - Grey, BB1317",Beauty & Hygiene,Chocolates & Biscuits,Slurrp Farm,938.06,652.29,Men's Deodorants,
291,783,French Lavender Oil & Rose Water Face Wash,Beauty & Hygiene,Cookware & Non Stick,Nutty Yogi,123.12,256.2,Containers Sets,3.8
292,987,Organic Tamarind/Hunisehannu,"Kitchen, Garden & Pets",Kitchen Accessories,Happy Jars,1509.92,561.96,Green Tea,
293,927,Cold Pressed Bhringraj Cooling Oil For Hair Fall & Damage Control,Beauty & Hygiene,"Cookies, Rusk & Khari",BORGES,374.1,265.86,Soups,
294,977,Pain Relief Cream,Beauty & Hygiene,"Sausages, Bacon & Salami",PRISTINE,391.27,1096.97,Glassware,
295,990,Roasted Soyanuts - Wasabi,Gourmet & World Food,Bins & Bathroom Ware,RiteBite Max Protein,279.42,798.35,Glassware,3.8
296,91,Instant Diet Popcorn - Contains Olive Oil,Cleaning & Household,Biscuits & Cookies,Switz,243.99,128.12,Glassware,3.7
297,533,"Printed Fabric Pencil Pouch - Purple, BB1263DPPL","Kitchen, Garden & Pets",Bins & Bathroom Ware,Hugo Reitzel ,522.93,14.83,Glassware,4.0
298,860,Hydro Replenish Radiance Day Crème with SPF 15,Gourmet & World Food,Storage & Accessories,Layerr,227.69,74.9,Hair Color,4.7
299,1000,Cold Pressed Bhringraj Cooling Oil For Hair Fall & Damage Control,Gourmet & World Food,Cereals & Breakfast,Kvg,243.85,749.98,Face Care,
300,945,Blemishes & Acne Control Sheet Mask (Pack of 6),Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Hm International,10.0,221.86,Green Tea,3.8
301,31,Roasted Sunflower Pumpkin & Flax Seeds,"Kitchen, Garden & Pets",All Purpose Cleaners,Amul,262.85,385.44,"Aerated, Still, Sparkling",3.9
302,817,Raspberry Strawberry Preserve,Cleaning & Household,Frozen Veggies & Snacks,Himalaya,1201.85,748.98,Ayurveda,
303,997,Nutrition Plus Health Supplement - Joint Support,Gourmet & World Food,Cooking & Baking Needs,Wipro,643.65,804.03,Face Care,
304,264,Muffin/Cup Cake Vanilla 200 g + Choco Chip 200 g (Pack of 4 each),Snacks & Branded Foods,Bath & Hand Wash,StBotanica,1044.34,520.45,"Flavoured, Soya Milk",1.7
305,1000,Asafoetida Powder,Gourmet & World Food,Fragrances & Deos,bb Combo,430.61,711.03,Ayurveda,
306,668,"Prawns, Peeled & Deveined",Beauty & Hygiene,Oils & Vinegar,Iveo ,403.17,704.87,Cook And Serve,
307,835,Bajra Pearls - Roasted,Beauty & Hygiene,Men's Grooming,Pasabahce,367.37,1646.05,Face & Body,4.0
308,281,Aeda Glycerine Bathing Bar - Natural Green,Beauty & Hygiene,"Sausages, Bacon & Salami",Gebi ,54.26,459.81,Herbs & Seasoning,
309,803,Organic Quinoa Power Rice Cake,Gourmet & World Food,Herbs & Seasonings,Townbus,427.0,563.25,Bathing Accessories,
310,999,Tasty Masala Coated Peanuts,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",ALPENLIEBE,10.0,474.7,Blended Masalas,
311,844,Cool Wind Eau De Toilette Deodorant,Gourmet & World Food,Cuts & Sprouts,Starbucks,195.37,78.08,Chikki & Gajjak,3.8
312,992,Fruit Power Juice- Mixed Berries,Gourmet & World Food,Tinned & Processed Food,GoodDiet,444.92,135.58,Organic Masalas & Spices,
313,836,Organic - White Pepper,"Foodgrains, Oil & Masala",Fresh Fruits,Hot Muggs,12.09,537.59,Dust Cloth & Wipes,
314,872,Daily Face Care Lotion Oil Balance - Combination To Normal Skin,Gourmet & World Food,Storage & Accessories,Farm Connect,338.87,150.28,Pet Meals & Treats,
315,960,Sunspray Sunscreen SPF 30,"Kitchen, Garden & Pets",Frozen Veggies & Snacks,MISHT,898.86,567.29,"Cookies, Biscotti, Wafer",
316,613,"Body Bath Loofah/Sponge/Scrubber - Double Loop Hangable - Grey, BH011GRY","Kitchen, Garden & Pets",Skin Care,Cafe Junyali,109.83,402.54,Face Care,2.8
317,774,Dates Pickle,"Kitchen, Garden & Pets",Health & Medicine,Health 1st,425.42,2492.09,Pet Cleaning & Grooming,3.8
318,949,Baby Powder,"Kitchen, Garden & Pets",Organic Staples,Mastercook,433.31,5600.0,Men's Deodorants,
319,753,Namkeen - Khara Boondi,Beauty & Hygiene,Eggs,Sapphire,2516.93,214.36,Steel Lunch Boxes,
320,990,Organic Idly Podi - Ginger,Gourmet & World Food,Herbs & Seasonings,Fresho Signature,10.0,2026.62,"Sunflower, Rice Bran Oil",
321,957,French Lavender Oil & Rose Water Face Wash,"Eggs, Meat & Fish",Drinks & Beverages,Kapiva Ayurveda,400.95,521.89,Gourmet Tea & Tea Bags,4.3
322,725,Aloe Vera Kanti - Body Cleanser Soap,"Foodgrains, Oil & Masala",Biscuits & Cookies,bb Royal,834.77,473.41,Face Care,
323,774,Sauce - Chilli,Beauty & Hygiene,Fragrances & Deos,Bronson Professional,1506.52,911.75,Fresh Fish,
324,633,Silicone Pacifier Step 2 - Purple Flower,"Kitchen, Garden & Pets",Rice & Rice Products,Dove,294.58,257.36,Powdered Spices,
325,761,Peach Syrup,"Kitchen, Garden & Pets",Detergents & Dishwash,Octus,994.49,392.32,Bathing Bars & Soaps,4.0
326,525,"Stainless Steel Spices Bottle/Holder - Silver, BB 543",Beauty & Hygiene,"Sausages, Bacon & Salami",Patanjali,968.08,378.97,Roasted Seeds & Nuts,3.9
327,80,Ylang Ylang Essential Oil,"Kitchen, Garden & Pets","Disposables, Garbage Bag",YVES ROCHER,10.0,564.49,Kitchen Tools & Other Accessories,
328,78,Pet Food - Variety Stix,Beauty & Hygiene,Hair Care,BIOTIQUE,562.72,765.1,Glassware,
329,243,Breakfast Mix - Finger Millet Ragi Idli,Beauty & Hygiene,Bath & Hand Wash,RiteBite Max Protein,989.69,892.99,Organic Vegetables,2.1
330,564,"Pork - Mortadella with Olives, Sliced",Gourmet & World Food,Steel Utensils,Tabac,1482.67,718.29,Face Care,
331,637,Sour Cream & Onion,Snacks & Branded Foods,Tea,Treo,493.93,199.9,Imported Noodles,
332,616,Pure Aloe Vera Gel,"Kitchen, Garden & Pets",Tinned & Processed Food,Hm International,153.87,283.22,"Chocolate, Peanut Spread",
333,966,Jungle Stimulating Facial Cleanser,Gourmet & World Food,Dairy,Paper Boat,1552.91,690.58,Bathing Bars & Soaps,
334,768,"Clothes Storage Laundry Bag - Text Printed, Blue, BB-549",Beauty & Hygiene,Tea,Sancha,242.55,283.84,Mouthwash,
335,596,Cereal Flip Lid Container/Storage Jar - Assorted Colour,Gourmet & World Food,Chocolates & Candies,Annapoorna,113.07,18.78,Diapers,4.4
336,682,Crunchy & Creame Wafer Biscuit - Vanilla,"Kitchen, Garden & Pets",Bath & Hand Wash,Sprig,538.43,1252.71,Toilet Cleaners,
337,100,Premium Californian Roasted & Salted Pistachios - Value Pack,Beauty & Hygiene,Hair Care,Sunfeast,1317.74,439.54,Salted Biscuits,3.7
338,994,Xylitol Powder,Beauty & Hygiene,Hair Care,Geo-Fresh,397.15,102.49,"Healthy, Baked Snacks",4.0
339,363,Crunchy & Creame Wafer Biscuit - Vanilla,Gourmet & World Food,Feeding & Nursing,BB Home,567.4,526.49,Air Freshener,2.8
340,956,Glass Amaze Air Tight Jar - Pink,Gourmet & World Food,Skin Care,Engage,661.62,64.11,Flours & Pre-Mixes,
341,836,Chia Seeds,"Foodgrains, Oil & Masala",Baby Food & Formula,Wagh Bakri,1697.86,276.75,Flavoured & Other Oils,
342,257,Sunspray Sunscreen SPF 30,"Kitchen, Garden & Pets",Skin Care,Bamboooz,470.21,903.12,Imported Noodles,1.1
343,837,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,Beauty & Hygiene,Storage & Accessories,Weiman,1248.47,589.96,Frozen Fish & Seafood,4.1
344,985,Pure Neem Skin Purifying Face Wash,"Kitchen, Garden & Pets",Chocolates & Candies,Quick Dry,719.06,49.33,Roasted Seeds & Nuts,4.1
345,984,Sugar Free Juice - Lemon Ginger Squash,"Kitchen, Garden & Pets",Men's Grooming,bb Royal,185.24,733.61,"Healthy, Baked Snacks",
346,779,"Coco Oval Basket With Lid - Medium, Assorted Colour",Gourmet & World Food,"Snacks, Dry Fruits, Nuts",So Sweet,110.42,523.1,Roasted Seeds & Nuts,
347,987,Kale,Beauty & Hygiene,Bath & Hand Wash,Hm International,388.57,278.87,Pastas & Spaghetti,
348,996,Muffin/Cup Cake Vanilla 200 g + Choco Chip 200 g (Pack of 4 each),Beauty & Hygiene,Bath & Hand Wash,Laplast,1008.55,2008.85,"Healthy, Baked Snacks",
349,993,5 Star Oreo Chocolate Bar,Gourmet & World Food,Stationery,Corsafe Advance,4187.23,629.7,Kadai & Fry Pans,
350,981,Multigrain Chips - Dahi Papdi Chaat,"Kitchen, Garden & Pets",Tea,Real Thai,932.81,917.05,Hair & Scalp Treatment,
351,719,Tomato Ketchup,"Kitchen, Garden & Pets",Feminine Hygiene,Shareat,247.39,143.69,Rusks,
352,66,Ashwagandha Powder,Beauty & Hygiene,Masalas & Spices,Wipro,17.98,13.22,Bathing Bars & Soaps,
353,1000,"Organic Pure Sweetener Blend - 1:4 Sugar Replacement Powder, Unbleached",Gourmet & World Food,"Health Drink, Supplement",C&S Electric,247.71,568.88,Copper Utensils,4.2
354,884,Hair Styling Gel - High Hold With Wet Looks,Gourmet & World Food,Drinks & Beverages,bb Combo,782.3,598.8,Blended Masalas,
355,743,Coconut Braker - Big,Beauty & Hygiene,Stationery,Premier,1031.92,278.87,Beans & Pulses,
356,988,Daily Defence Instant Fairness Cream,Beauty & Hygiene,Pickles & Chutney,Kerala Ayurveda,568.41,127.26,International Cheese,
357,970,Amaranth Grains,"Foodgrains, Oil & Masala","Noodle, Pasta, Vermicelli",bb Royal,1503.87,494.49,"Notebooks, Files, Folders",
358,385,Hydro Replenish Radiance Day Crème with SPF 15,Gourmet & World Food,Tinned & Processed Food,Iveo ,406.26,192.6,"Cut Fruit, Tender Coconut",2.6
359,1000,"Balloon - Polka Dot, 12 Inch",Gourmet & World Food,Skin Care,Herbal Strategi,501.7,355.46,Lip Care,
360,970,Nikhaar Hair Removal Cream For All Skin Types,"Foodgrains, Oil & Masala",Cooking & Baking Needs,Dabur,10.49,441.85,Electric Toothbrush,
361,999,Dairy Milk Black Forest - Imported,Gourmet & World Food,Tea,Airific,1473.28,594.97,Breakfast & Snack Mixes,
362,178,"Almond Milk - Unsweetened, Lactose-Free, Plant-Based Milk Alternative",Beauty & Hygiene,Oral Care,Pro Nature,10.0,368.56,Coffee & Pre-Mix,
363,957,Fiesta Serving Bowl With Serving Spoon - Assorted Colour,Beauty & Hygiene,Biscuits & Cookies,Softouch,41.54,794.45,Water & Fridge Bottles,4.5
364,996,Surekha Boiled Rice,Beauty & Hygiene,Snacks & Namkeen,bb Royal,2311.98,111.68,Water & Fridge Bottles,3.9
365,930,"Shot Body Spray - Gold, Passion",Gourmet & World Food,Pet Food & Accessories,Jovees,43.15,460.9,International Chocolates,
366,968,"Kesari Shakti Kalp Chyawanprash - Immunity Booster With Gold, Silver & Saffron",Gourmet & World Food,Fragrances & Deos,Jeva,33.52,407.65,Tampons & Menstrual Cups,4.0
367,121,"Chikki, Peanut Bar",Beauty & Hygiene,Storage & Accessories,Happy Jars,1260.8,923.7,Kitchen Tools & Other Accessories,
368,446,Tofu Supreme - Regular,"Kitchen, Garden & Pets","Sauces, Spreads & Dips",Wild Ideas,143.75,261.6,Containers Sets,4.3
369,846,Quinoa - Organic Black,Beauty & Hygiene,Energy & Soft Drinks,Chandrika ,62.67,305.4,Cut & Peeled Veggies,3.9
370,967,Marvel Avengers Small 304 Stainless Steel Lunch Box/Tiffin Box - HMHTLB 73357-AV,Beauty & Hygiene,Dairy,Casasunco,3052.87,796.32,Pressure Cookers,3.8
371,1000,"Water Flask - Insulated Thermosteel, Flip Lid , Silver",Beauty & Hygiene,Dals & Pulses,Pantai,10.0,634.53,Face Care,3.7
372,999,Bathing Soap - Sandal & Turmeric,Gourmet & World Food,Skin Care,Clove,388.36,403.33,Dust Cloth & Wipes,
373,468,"Baby Cereal - Ragi Almond & Banana, 6-8 Months, No Preservatives, No Artificial Colours",Snacks & Branded Foods,Tea,Iveo ,263.78,135.04,Instant Noodles,3.8
374,795,Shade Revive Plant Based Liquid Laundry Detergent,Gourmet & World Food,Fresh Fruits,Sunfeast,29.17,3907.63,Bathing Bars & Soaps,
375,481,Namkeen - Flattend Rice Mixture,Beauty & Hygiene,Men's Grooming,Pasabahce,858.42,266.96,Bibs & Napkins,2.1
376,757,"Apple - Green, Premium",Gourmet & World Food,Fresh Vegetables,Fresho,236.37,70.14,Colours & Crayons,4.2
377,775,Masterchefs Germ Protection Liquid Handwash Refill,Beauty & Hygiene,"Disposables, Garbage Bag",Dabur,833.92,279.4,"Beans, Brinjals & Okra",4.2
378,995,Marvel Spiderman Metal Kids Pencil Box,Gourmet & World Food,Masalas & Spices,Happy Jars,855.49,904.32,Dry Fruits & Berries,
379,678,Blueberry,"Kitchen, Garden & Pets",Car & Shoe Care,The Moms Co,1605.46,1076.23,Organic Masalas & Spices,
