,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
6314,-120.42,33.78,35.0,1764.0,,913.0,375.0,4.1801,487462.0,<1H OCEAN
6315,-122.63,37.95,45.0,3130.0,363.0,664.0,723.0,3.9643,167095.0,NEAR BAY
6316,-118.13,33.9,36.0,2675.0,350.0,1082.0,277.0,2.2349,118285.0,INLAND
6317,-118.28,34.05,32.0,1881.0,418.0,1074.0,324.0,2.3104,171209.0,<1H OCEAN
6318,-118.53,33.85,35.0,1632.0,,952.0,347.0,3.4605,159436.0,<1H OCEAN
6319,-121.29,38.42,52.0,1905.0,479.0,1523.0,432.0,1.1495,63855.0,INLAND
6320,-121.62,38.16,23.0,812.0,301.0,874.0,404.0,2.8181,144060.0,INLAND
6321,-117.1,32.86,18.0,2790.0,,2655.0,2034.0,2.7046,219732.0,<1H OCEAN
6322,-121.95,37.53,32.0,4226.0,632.0,2554.0,578.0,2.1824,136577.0,INLAND
6323,-119.16,33.85,16.0,2630.0,727.0,3721.0,942.0,3.2435,500001.0,NEAR OCEAN
6324,-121.51,38.26,52.0,2539.0,,698.0,298.0,3.1702,164852.0,NEAR OCEAN
6325,-121.81,38.65,28.0,1294.0,137.0,436.0,249.0,3.2376,199774.0,INLAND
6326,-118.18,33.81,20.0,2625.0,472.0,1664.0,430.0,5.6635,329112.0,<1H OCEAN
6327,-118.44,33.82,38.0,1775.0,,1417.0,310.0,4.5975,374630.0,<1H OCEAN
6328,-117.02,32.54,30.0,1507.0,,856.0,215.0,1.8205,62718.0,NEAR OCEAN
6329,-122.29,37.52,37.0,2.0,232.0,679.0,128.0,0.9056,76964.0,NEAR BAY
6330,-118.54,34.1,37.0,2399.0,,1446.0,640.0,1.8519,173236.0,<1H OCEAN
6331,-117.46,33.75,15.0,3165.0,649.0,1264.0,561.0,4.3083,249080.0,<1H OCEAN
6332,-118.08,33.93,27.0,1795.0,578.0,1684.0,662.0,1.9142,310602.0,INLAND
6333,-118.05,33.73,27.0,7647.0,,2707.0,1383.0,4.2432,310690.0,<1H OCEAN
6334,-118.08,33.78,22.0,2180.0,476.0,1287.0,182.0,7.3971,337743.0,<1H OCEAN
6335,-118.29,32.66,37.0,2395.0,354.0,1275.0,307.0,2.1294,350937.0,<1H OCEAN
6336,-118.28,34.06,45.0,1345.0,,589.0,295.0,1.985,176999.0,<1H OCEAN
6337,-121.3,38.34,31.0,2359.0,,924.0,518.0,3.8136,247585.0,INLAND
6338,-122.66,37.8,33.0,1579.0,157.0,750.0,173.0,3.3832,160548.0,INLAND
6339,-118.1,33.56,20.0,4445.0,,2852.0,479.0,4.7646,219407.0,<1H OCEAN
6340,-124.35,38.67,27.0,4355.0,455.0,1307.0,866.0,1.9188,72189.0,INLAND
6341,-122.29,37.45,29.0,3661.0,497.0,1316.0,570.0,7.4006,295729.0,<1H OCEAN
6342,-117.06,32.62,25.0,1653.0,391.0,873.0,332.0,3.8882,222888.0,NEAR OCEAN
6343,-118.23,33.99,42.0,2886.0,585.0,1537.0,541.0,2.4605,265438.0,<1H OCEAN
6344,-118.07,33.77,20.0,2297.0,339.0,1216.0,210.0,1.1659,171878.0,<1H OCEAN
6345,-118.13,33.86,41.0,1740.0,395.0,1019.0,528.0,2.8877,461787.0,<1H OCEAN
6346,-118.25,33.88,21.0,1773.0,423.0,1040.0,260.0,5.6706,282355.0,<1H OCEAN
6347,-117.07,34.01,32.0,797.0,461.0,1670.0,434.0,2.0397,155072.0,<1H OCEAN
6348,-122.33,37.27,29.0,436.0,,776.0,320.0,7.8466,331534.0,<1H OCEAN
6349,-117.09,34.14,14.0,2564.0,437.0,1651.0,503.0,4.8894,293458.0,<1H OCEAN
6350,-121.52,33.82,36.0,1261.0,,762.0,207.0,2.215,58316.0,<1H OCEAN
6351,-119.42,36.51,3.0,4678.0,1234.0,3575.0,616.0,4.2773,235341.0,INLAND
6352,-119.56,36.75,9.0,2137.0,,845.0,485.0,5.3684,230754.0,<1H OCEAN
6353,-118.29,34.02,22.0,1493.0,676.0,4348.0,960.0,8.6322,343264.0,<1H OCEAN
6354,-122.19,38.38,23.0,5525.0,779.0,1169.0,706.0,3.5424,83155.0,INLAND
6355,-120.68,37.77,43.0,15.0,355.0,192.0,214.0,1.9999,350585.0,INLAND
6356,-118.37,33.99,31.0,1559.0,265.0,391.0,185.0,3.7725,273868.0,<1H OCEAN
6357,-119.65,36.8,24.0,1859.0,743.0,1813.0,277.0,1.1367,44187.0,INLAND
6358,-118.37,34.16,32.0,2155.0,382.0,959.0,248.0,4.4296,180747.0,<1H OCEAN
6359,-121.78,37.21,23.0,1720.0,680.0,731.0,553.0,6.9243,446949.0,NEAR BAY
6360,-122.34,36.61,16.0,2174.0,482.0,1835.0,678.0,3.1401,150801.0,NEAR BAY
6361,-118.21,34.0,29.0,5410.0,,1296.0,512.0,6.0291,253790.0,<1H OCEAN
6362,-122.49,37.6,52.0,464.0,240.0,599.0,110.0,2.6145,197952.0,NEAR BAY
6363,-124.35,40.27,28.0,2252.0,567.0,792.0,154.0,0.9279,105444.0,INLAND
6364,-121.77,37.63,35.0,1722.0,,1005.0,304.0,3.5631,71342.0,NEAR OCEAN
6365,-119.44,34.04,25.0,491.0,520.0,1515.0,404.0,3.0497,180893.0,<1H OCEAN
6366,-118.38,34.09,33.0,1831.0,390.0,969.0,263.0,1.893,191825.0,<1H OCEAN
6367,-117.21,33.63,10.0,2708.0,,928.0,290.0,4.6544,165052.0,<1H OCEAN
6368,-118.36,34.07,34.0,991.0,,834.0,158.0,2.7438,196084.0,NEAR OCEAN
6369,-122.29,37.75,18.0,4192.0,881.0,1436.0,597.0,3.1256,362963.0,NEAR BAY
6370,-122.19,37.62,33.0,1639.0,327.0,577.0,200.0,2.1103,335329.0,NEAR OCEAN
6371,-118.38,33.9,37.0,387.0,208.0,592.0,114.0,1.141,76529.0,<1H OCEAN
6372,-116.92,32.54,4.0,2529.0,520.0,1433.0,469.0,2.8853,172237.0,NEAR OCEAN
6373,-118.41,34.02,37.0,1185.0,371.0,714.0,200.0,4.8645,182937.0,<1H OCEAN
6374,-122.57,37.86,51.0,4683.0,763.0,2109.0,572.0,3.0532,193240.0,NEAR BAY
6375,-118.29,38.81,48.0,6575.0,,1268.0,1720.0,3.7882,148491.0,NEAR BAY
6376,-121.98,37.73,28.0,1997.0,,1315.0,580.0,5.0249,491846.0,NEAR OCEAN
6377,-121.9,37.54,33.0,6438.0,804.0,3108.0,635.0,2.4495,150205.0,NEAR BAY
6378,-121.94,38.55,35.0,2399.0,251.0,901.0,397.0,4.0967,170519.0,INLAND
6379,-122.2,37.12,41.0,814.0,511.0,725.0,81.0,9.3624,245052.0,NEAR OCEAN
6380,-118.4,38.43,46.0,1615.0,406.0,1111.0,162.0,2.1168,58776.0,<1H OCEAN
6381,-118.16,33.42,18.0,10207.0,,2526.0,813.0,5.9133,365659.0,<1H OCEAN
6382,-122.82,38.09,38.0,263.0,,843.0,281.0,2.5914,143679.0,NEAR BAY
6383,-118.28,32.88,42.0,1561.0,336.0,1077.0,343.0,3.2456,248712.0,NEAR OCEAN
6384,-118.18,33.9,52.0,2572.0,,1750.0,403.0,4.186,278506.0,NEAR OCEAN
6385,-121.81,38.49,38.0,1083.0,262.0,1011.0,297.0,1.9152,217814.0,INLAND
6386,-118.31,34.2,44.0,3544.0,618.0,1169.0,407.0,7.1779,500001.0,<1H OCEAN
6387,-122.53,38.5,18.0,2085.0,247.0,889.0,196.0,3.0852,166190.0,INLAND
6388,-119.9,36.79,42.0,1451.0,392.0,1185.0,283.0,1.0583,77472.0,INLAND
6389,-117.87,33.85,35.0,666.0,245.0,705.0,181.0,3.922,207030.0,<1H OCEAN
6390,-118.31,33.87,32.0,2227.0,602.0,1692.0,364.0,4.6987,259255.0,<1H OCEAN
6391,-117.3,37.61,29.0,17.0,212.0,524.0,74.0,2.6576,123108.0,INLAND
6392,-121.79,37.64,51.0,613.0,98.0,3.0,74.0,2.5395,170382.0,NEAR OCEAN
6393,-117.78,33.8,26.0,1702.0,486.0,1081.0,379.0,7.124,198155.0,<1H OCEAN
6394,-122.21,37.8,39.0,3997.0,1223.0,804.0,920.0,2.3347,212085.0,NEAR BAY
6395,-119.82,35.22,28.0,2477.0,863.0,1177.0,657.0,0.6631,60225.0,INLAND
6396,-119.78,34.39,20.0,1830.0,463.0,577.0,151.0,3.4497,63012.0,INLAND
6397,-118.3,33.84,42.0,1044.0,462.0,1218.0,304.0,4.0683,190639.0,<1H OCEAN
6398,-118.21,34.09,41.0,695.0,317.0,236.0,298.0,1.9065,116291.0,INLAND
6399,-117.99,34.03,24.0,4789.0,676.0,2083.0,579.0,5.6597,492045.0,<1H OCEAN
6400,-117.7,34.03,22.0,2228.0,390.0,2032.0,728.0,4.5832,500001.0,INLAND
6401,-118.18,34.08,31.0,1231.0,494.0,795.0,156.0,1.4859,61825.0,INLAND
6402,-122.25,37.28,23.0,7975.0,1112.0,2338.0,509.0,9.2373,331737.0,<1H OCEAN
6403,-117.12,32.71,32.0,1842.0,401.0,1163.0,215.0,4.5112,223263.0,<1H OCEAN
6404,-121.82,37.07,33.0,2568.0,322.0,876.0,281.0,4.3938,453245.0,<1H OCEAN
6405,-122.27,36.79,30.0,3523.0,873.0,1910.0,807.0,3.5152,268066.0,NEAR BAY
6406,-118.29,33.91,34.0,2676.0,,927.0,363.0,3.7206,159983.0,<1H OCEAN
6407,-121.46,38.33,32.0,1945.0,,997.0,289.0,3.5406,167559.0,NEAR BAY
6408,-121.88,37.58,43.0,836.0,306.0,249.0,241.0,1.9902,180151.0,NEAR BAY
6409,-117.2,32.77,33.0,3056.0,,686.0,474.0,4.395,180718.0,NEAR OCEAN
6410,-122.65,39.22,39.0,2093.0,,1688.0,449.0,3.6673,138862.0,NEAR BAY
6411,-120.66,37.89,34.0,811.0,281.0,766.0,294.0,2.2907,66582.0,INLAND
6412,-120.31,36.85,41.0,1190.0,445.0,499.0,352.0,2.352,78872.0,INLAND
6413,-122.1,37.74,22.0,2395.0,317.0,993.0,582.0,5.5485,163672.0,NEAR BAY
6414,-118.36,34.13,28.0,811.0,391.0,1022.0,384.0,6.4917,362429.0,<1H OCEAN
6415,-121.5,38.46,32.0,1955.0,869.0,667.0,694.0,1.3326,96556.0,INLAND
6416,-121.38,36.56,8.0,3690.0,433.0,1635.0,798.0,4.391,85486.0,INLAND
6417,-117.21,32.88,34.0,703.0,312.0,771.0,357.0,2.9776,171713.0,NEAR OCEAN
6418,-117.77,34.06,35.0,1838.0,,1128.0,296.0,3.6588,195616.0,NEAR OCEAN
6419,-117.96,33.68,26.0,2992.0,569.0,2023.0,565.0,4.2172,379483.0,NEAR OCEAN
6420,-122.65,37.55,32.0,7547.0,,1776.0,511.0,9.4401,219077.0,NEAR OCEAN
6421,-117.05,36.89,16.0,3164.0,1027.0,2825.0,773.0,4.9895,179823.0,INLAND
6422,-117.08,32.72,18.0,3159.0,,990.0,507.0,3.6531,188921.0,NEAR OCEAN
6423,-119.37,37.13,1.0,7705.0,2086.0,3027.0,1343.0,6.2335,315406.0,INLAND
6424,-122.18,37.22,24.0,4308.0,496.0,2164.0,724.0,7.1152,485582.0,NEAR BAY
6425,-118.13,32.86,22.0,2464.0,,1110.0,584.0,2.0797,201142.0,<1H OCEAN
6426,-118.06,33.98,32.0,2240.0,616.0,757.0,347.0,4.8212,279096.0,<1H OCEAN
6427,-122.16,37.67,30.0,7064.0,1002.0,3190.0,698.0,4.3175,213981.0,NEAR OCEAN
6428,-122.8,38.47,52.0,308.0,,874.0,305.0,1.2618,150121.0,<1H OCEAN
6429,-121.55,37.96,22.0,1067.0,,602.0,409.0,1.9118,77572.0,NEAR OCEAN
6430,-117.23,32.59,37.0,569.0,,447.0,271.0,1.4299,80789.0,NEAR OCEAN
6431,-119.18,34.04,8.0,2278.0,615.0,1255.0,606.0,4.3505,388067.0,<1H OCEAN
6432,-122.13,37.21,39.0,2.0,,366.0,102.0,4.0224,387315.0,NEAR OCEAN
6433,-121.34,38.24,14.0,2188.0,378.0,949.0,339.0,3.5241,194565.0,INLAND
6434,-121.94,37.69,28.0,1185.0,1010.0,1856.0,458.0,1.8912,254838.0,INLAND
6435,-116.29,37.58,51.0,2.0,1.0,253.0,22.0,1.1184,88115.0,INLAND
6436,-118.18,34.07,46.0,322.0,192.0,790.0,66.0,2.058,76099.0,<1H OCEAN
6437,-118.29,34.06,45.0,1764.0,283.0,905.0,273.0,3.9102,225128.0,<1H OCEAN
6438,-120.03,37.0,20.0,12731.0,724.0,1352.0,1041.0,4.168,109380.0,INLAND
6439,-117.79,34.13,43.0,2907.0,582.0,1793.0,405.0,3.2621,161905.0,<1H OCEAN
6440,-122.62,37.75,30.0,78.0,,815.0,157.0,1.8959,298547.0,INLAND
6441,-118.26,37.87,25.0,2325.0,337.0,710.0,372.0,3.6519,171895.0,NEAR BAY
6442,-118.0,34.38,26.0,2524.0,644.0,3922.0,1272.0,2.2402,226722.0,<1H OCEAN
6443,-117.22,32.87,49.0,2835.0,351.0,679.0,427.0,4.1639,155586.0,NEAR OCEAN
6444,-119.86,36.47,24.0,49.0,208.0,477.0,1.0,2.222,77498.0,INLAND
6445,-119.36,33.91,22.0,4985.0,611.0,2634.0,471.0,3.4438,355722.0,INLAND
6446,-117.25,32.82,3.0,963.0,151.0,384.0,198.0,4.0428,200386.0,INLAND
6447,-118.41,34.15,36.0,2087.0,528.0,1024.0,326.0,2.9618,132250.0,<1H OCEAN
6448,-117.4,34.06,14.0,11499.0,1887.0,743.0,2317.0,3.377,392699.0,INLAND
6449,-117.08,33.97,19.0,17764.0,504.0,1523.0,396.0,4.1255,115563.0,INLAND
6450,-119.02,36.95,21.0,307.0,1.0,414.0,108.0,1.9674,64184.0,INLAND
6451,-118.49,33.78,34.0,1269.0,,1274.0,305.0,3.6936,292261.0,NEAR OCEAN
6452,-121.88,38.63,38.0,1984.0,520.0,649.0,313.0,2.6464,109229.0,INLAND
6453,-118.39,33.97,22.0,2643.0,514.0,1532.0,551.0,2.8932,295850.0,ISLAND
6454,-121.88,37.54,35.0,1118.0,369.0,227.0,330.0,3.5207,450817.0,NEAR BAY
6455,-117.09,32.76,7.0,2628.0,413.0,707.0,534.0,4.2281,179797.0,NEAR OCEAN
6456,-118.22,37.79,37.0,1178.0,,1351.0,390.0,3.947,163932.0,<1H OCEAN
6457,-118.21,33.01,28.0,2587.0,,973.0,410.0,3.998,299615.0,NEAR OCEAN
6458,-122.1,37.16,41.0,1690.0,,999.0,346.0,4.4736,500001.0,NEAR OCEAN
6459,-122.47,37.64,51.0,2765.0,815.0,1698.0,803.0,3.6341,206343.0,NEAR BAY
6460,-122.63,37.66,35.0,1021.0,102.0,192.0,36.0,0.8347,85382.0,INLAND
6461,-118.24,34.07,44.0,1629.0,338.0,957.0,181.0,1.806,455169.0,NEAR OCEAN
6462,-119.86,35.9,25.0,2520.0,,536.0,468.0,5.0375,227336.0,<1H OCEAN
6463,-121.98,37.12,19.0,3071.0,825.0,1279.0,396.0,6.3673,500001.0,NEAR OCEAN
6464,-117.64,33.82,17.0,4972.0,1262.0,1574.0,690.0,5.2767,226253.0,INLAND
6465,-118.75,38.12,18.0,2148.0,300.0,1500.0,869.0,3.7187,229318.0,<1H OCEAN
6466,-117.22,33.94,52.0,2970.0,,1896.0,602.0,4.4574,230356.0,<1H OCEAN
6467,-118.36,33.93,33.0,1851.0,398.0,941.0,369.0,2.0999,147645.0,<1H OCEAN
6468,-121.38,37.67,28.0,1076.0,276.0,808.0,251.0,1.229,127961.0,INLAND
6469,-118.32,33.81,41.0,2714.0,460.0,1325.0,356.0,1.6067,163268.0,<1H OCEAN
6470,-117.96,33.62,29.0,2514.0,617.0,1102.0,411.0,5.25,317234.0,<1H OCEAN
6471,-122.3,38.45,13.0,3927.0,505.0,1908.0,551.0,3.6314,74467.0,<1H OCEAN
6472,-117.23,33.73,37.0,1580.0,,768.0,436.0,3.6468,158706.0,NEAR OCEAN
6473,-118.23,34.13,25.0,1109.0,385.0,925.0,363.0,1.9309,235799.0,NEAR BAY
6474,-121.57,37.91,36.0,500.0,246.0,648.0,183.0,0.6259,133512.0,NEAR OCEAN
6475,-118.34,34.07,28.0,10130.0,1584.0,3691.0,869.0,6.7339,469496.0,NEAR BAY
6476,-122.63,37.91,27.0,3976.0,710.0,2000.0,586.0,3.4652,99505.0,NEAR BAY
6477,-118.04,33.38,48.0,1948.0,,706.0,475.0,6.4532,437680.0,<1H OCEAN
6478,-122.03,37.53,43.0,1201.0,201.0,110.0,205.0,6.6958,496291.0,<1H OCEAN
6479,-118.43,34.16,44.0,1970.0,287.0,1508.0,233.0,11.7846,241878.0,<1H OCEAN
6480,-118.09,33.98,24.0,2298.0,409.0,1125.0,344.0,4.2951,162084.0,INLAND
6481,-118.1,33.85,31.0,2048.0,301.0,936.0,323.0,5.0315,500001.0,<1H OCEAN
6482,-121.71,38.91,28.0,2546.0,,1628.0,561.0,3.2476,101631.0,INLAND
6483,-121.29,37.55,38.0,2549.0,,1132.0,647.0,3.5902,157666.0,NEAR OCEAN
6484,-117.2,32.58,10.0,2984.0,671.0,2003.0,409.0,4.3282,234189.0,<1H OCEAN
6485,-121.62,34.09,36.0,344.0,266.0,766.0,213.0,2.9928,312294.0,INLAND
6486,-119.02,36.79,26.0,2452.0,277.0,987.0,137.0,1.951,45670.0,INLAND
6487,-122.1,36.69,14.0,4858.0,,1407.0,430.0,4.9934,252566.0,NEAR BAY
6488,-122.4,37.69,35.0,2198.0,1060.0,1771.0,1020.0,4.7513,157541.0,NEAR BAY
6489,-119.43,33.83,2.0,5630.0,1946.0,2758.0,1051.0,6.3114,418633.0,<1H OCEAN
6490,-117.63,33.75,36.0,3277.0,348.0,1542.0,741.0,4.5893,311330.0,NEAR OCEAN
6491,-119.37,34.23,19.0,3114.0,960.0,2844.0,1204.0,4.871,193762.0,INLAND
6492,-121.4,38.19,48.0,662.0,,1022.0,488.0,1.2375,75583.0,NEAR OCEAN
6493,-118.11,33.9,18.0,751.0,401.0,274.0,327.0,1.6963,135968.0,NEAR OCEAN
6494,-122.34,37.48,52.0,417.0,353.0,672.0,284.0,2.2604,178273.0,NEAR BAY
6495,-118.29,34.23,32.0,2.0,130.0,416.0,107.0,1.3539,76885.0,INLAND
6496,-121.41,37.72,18.0,1316.0,168.0,272.0,208.0,3.0342,162954.0,INLAND
6497,-118.5,38.1,25.0,2527.0,255.0,998.0,316.0,4.4101,292893.0,NEAR OCEAN
6498,-121.38,37.78,47.0,778.0,270.0,461.0,316.0,0.4999,176444.0,INLAND
6499,-119.68,32.78,34.0,2485.0,,687.0,304.0,3.5608,241504.0,<1H OCEAN
6500,-119.64,36.97,9.0,2126.0,204.0,799.0,443.0,3.4503,77133.0,INLAND
6501,-117.74,33.71,39.0,1676.0,343.0,1139.0,333.0,2.4259,419421.0,<1H OCEAN
6502,-118.23,37.57,20.0,2156.0,468.0,1005.0,305.0,9.5767,304263.0,<1H OCEAN
6503,-119.18,37.84,25.0,4890.0,813.0,837.0,405.0,5.832,206150.0,INLAND
6504,-118.13,34.32,26.0,1050.0,373.0,851.0,425.0,2.9901,97500.0,<1H OCEAN
6505,-118.2,33.66,39.0,1445.0,779.0,1992.0,407.0,6.4812,197483.0,<1H OCEAN
6506,-117.98,33.98,34.0,3083.0,1395.0,1535.0,390.0,5.6294,241460.0,<1H OCEAN
6507,-117.15,33.62,31.0,2378.0,,1510.0,611.0,4.067,234435.0,<1H OCEAN
6508,-119.55,35.4,14.0,2704.0,,2027.0,1065.0,4.4482,237176.0,NEAR OCEAN
6509,-118.54,34.09,40.0,1831.0,568.0,1868.0,489.0,4.2423,212122.0,<1H OCEAN
6510,-119.4,37.0,10.0,2108.0,932.0,3659.0,432.0,4.2263,82347.0,INLAND
6511,-122.1,37.68,31.0,5872.0,1589.0,2964.0,572.0,3.6162,322838.0,NEAR OCEAN
6512,-119.56,36.66,21.0,980.0,316.0,695.0,205.0,1.595,85505.0,INLAND
6513,-121.15,33.91,23.0,280.0,222.0,1029.0,60.0,1.6378,67702.0,INLAND
6514,-118.28,32.83,39.0,1751.0,490.0,1067.0,450.0,4.1398,189346.0,NEAR OCEAN
6515,-117.27,33.17,43.0,2260.0,310.0,998.0,394.0,2.1041,167019.0,INLAND
6516,-117.8,37.22,12.0,2504.0,880.0,1955.0,431.0,6.467,379467.0,<1H OCEAN
6517,-118.31,34.08,28.0,2101.0,306.0,321.0,421.0,5.1761,308412.0,INLAND
6518,-121.86,37.42,9.0,4690.0,324.0,1252.0,571.0,5.4298,419393.0,<1H OCEAN
6519,-122.44,37.61,52.0,2638.0,258.0,912.0,535.0,3.7755,131334.0,NEAR BAY
6520,-121.8,37.31,43.0,2008.0,558.0,1555.0,325.0,3.9107,409025.0,<1H OCEAN
6521,-122.16,37.83,21.0,3655.0,,1713.0,737.0,4.2144,263729.0,NEAR BAY
6522,-118.1,33.81,45.0,2566.0,423.0,1159.0,225.0,3.797,227213.0,<1H OCEAN
6523,-118.23,32.81,31.0,2744.0,593.0,727.0,315.0,3.2748,234080.0,NEAR OCEAN
6524,-119.41,35.57,8.0,10842.0,1175.0,2806.0,1504.0,6.1593,244656.0,INLAND
6525,-117.92,33.6,24.0,3767.0,525.0,3585.0,1611.0,5.2506,442774.0,NEAR OCEAN
6526,-122.25,37.48,49.0,209.0,182.0,362.0,124.0,1.0799,404836.0,NEAR BAY
6527,-122.43,38.07,32.0,5351.0,667.0,1881.0,707.0,1.3575,290958.0,INLAND
6528,-118.29,33.96,19.0,1766.0,266.0,1037.0,308.0,3.6761,183902.0,<1H OCEAN
6529,-120.52,36.33,35.0,2813.0,573.0,1044.0,439.0,3.1671,184728.0,NEAR OCEAN
6530,-121.45,33.91,42.0,1754.0,,760.0,159.0,2.9953,428530.0,NEAR OCEAN
6531,-122.53,38.82,51.0,1606.0,274.0,625.0,172.0,14.8621,175573.0,INLAND
6532,-122.68,37.56,52.0,551.0,223.0,762.0,121.0,1.3217,119230.0,NEAR BAY
6533,-122.06,38.97,25.0,2665.0,2213.0,923.0,231.0,3.4705,500001.0,INLAND
6534,-118.29,34.09,32.0,1418.0,321.0,804.0,440.0,11.3831,359288.0,<1H OCEAN
6535,-122.32,37.42,28.0,2652.0,,1517.0,531.0,3.8756,279662.0,NEAR OCEAN
6536,-122.19,37.53,33.0,1479.0,,553.0,294.0,4.248,286809.0,NEAR OCEAN
6537,-117.47,34.1,37.0,914.0,,991.0,213.0,2.2464,185731.0,NEAR OCEAN
6538,-122.08,37.49,34.0,1948.0,418.0,692.0,260.0,2.4562,146432.0,NEAR BAY
6539,-117.81,33.86,36.0,2509.0,691.0,1026.0,969.0,4.6636,366081.0,INLAND
6540,-118.36,33.95,30.0,1021.0,,763.0,376.0,3.8668,203053.0,NEAR OCEAN
6541,-118.27,33.89,37.0,1900.0,534.0,1009.0,480.0,6.6462,195488.0,<1H OCEAN
6542,-117.37,34.09,42.0,127.0,,612.0,260.0,1.4658,177905.0,NEAR OCEAN
6543,-117.96,36.06,30.0,1114.0,,1659.0,426.0,3.2496,179696.0,<1H OCEAN
6544,-122.19,37.59,23.0,2028.0,409.0,657.0,656.0,2.3686,235993.0,INLAND
6545,-122.35,37.98,35.0,1366.0,,1641.0,268.0,3.333,155011.0,NEAR BAY
6546,-117.99,33.78,10.0,3052.0,2274.0,1054.0,208.0,8.6621,296449.0,<1H OCEAN
6547,-118.3,33.74,28.0,3482.0,,1942.0,595.0,1.9292,193784.0,<1H OCEAN
6548,-121.35,36.23,33.0,2.0,,411.0,63.0,1.7589,72560.0,INLAND
6549,-119.21,38.69,19.0,5184.0,590.0,1959.0,563.0,10.6443,217013.0,INLAND
6550,-119.68,36.86,27.0,2883.0,,1033.0,631.0,4.2151,84935.0,NEAR OCEAN
6551,-121.22,37.8,29.0,2619.0,,1247.0,358.0,5.0464,264578.0,<1H OCEAN
6552,-119.99,37.06,25.0,2340.0,401.0,7174.0,587.0,5.1208,34646.0,INLAND
6553,-122.5,37.68,52.0,51.0,330.0,498.0,54.0,1.763,392125.0,NEAR BAY
6554,-118.2,33.72,45.0,2581.0,378.0,787.0,270.0,3.542,182346.0,<1H OCEAN
6555,-121.26,38.32,34.0,2580.0,372.0,890.0,400.0,2.1881,71868.0,INLAND
6556,-122.23,37.8,31.0,3258.0,655.0,1565.0,578.0,5.5149,297531.0,NEAR BAY
6557,-119.6,33.4,23.0,5646.0,1691.0,2836.0,722.0,8.5173,251983.0,NEAR OCEAN
6558,-118.0,34.05,46.0,2581.0,601.0,1822.0,530.0,2.8854,206301.0,<1H OCEAN
6559,-117.29,33.96,46.0,829.0,394.0,811.0,263.0,1.8569,79002.0,NEAR OCEAN
6560,-122.32,37.67,41.0,4356.0,1084.0,1430.0,978.0,4.9578,200807.0,NEAR OCEAN
6561,-122.44,38.22,27.0,2129.0,,1332.0,427.0,3.5296,255554.0,<1H OCEAN
6562,-118.06,33.96,6.0,2687.0,431.0,1802.0,361.0,3.1909,153653.0,<1H OCEAN
6563,-118.3,33.84,36.0,1152.0,,662.0,308.0,4.4539,189462.0,NEAR OCEAN
6564,-118.49,34.08,42.0,1972.0,525.0,1989.0,345.0,2.1524,491509.0,<1H OCEAN
6565,-122.29,38.04,49.0,1088.0,229.0,621.0,404.0,2.515,131621.0,NEAR BAY
6566,-121.76,37.47,29.0,1815.0,,1201.0,421.0,3.9356,466582.0,NEAR BAY
6567,-122.46,38.07,52.0,2283.0,766.0,1498.0,342.0,3.0263,189886.0,NEAR BAY
6568,-122.51,33.67,30.0,1386.0,,442.0,237.0,5.0047,500001.0,NEAR OCEAN
6569,-118.0,33.97,29.0,1904.0,339.0,1211.0,294.0,4.5655,144662.0,INLAND
6570,-118.37,34.05,33.0,1289.0,357.0,555.0,70.0,13.0022,500001.0,<1H OCEAN
6571,-121.65,34.14,32.0,2171.0,496.0,1023.0,225.0,3.6644,252549.0,<1H OCEAN
6572,-117.15,32.94,14.0,2359.0,,3298.0,692.0,3.7364,240162.0,NEAR OCEAN
6573,-122.4,37.62,28.0,3568.0,1808.0,3028.0,606.0,6.3543,349075.0,<1H OCEAN
6574,-118.11,34.02,28.0,1632.0,421.0,803.0,317.0,2.9896,178152.0,<1H OCEAN
6575,-118.38,34.13,34.0,1956.0,573.0,1000.0,301.0,5.2221,192430.0,<1H OCEAN
6576,-118.33,34.14,16.0,9530.0,608.0,1632.0,657.0,4.8684,181359.0,<1H OCEAN
6577,-122.08,37.64,40.0,174.0,272.0,686.0,316.0,3.9146,151948.0,NEAR BAY
6578,-121.89,37.43,27.0,3769.0,340.0,1348.0,327.0,7.4626,257873.0,<1H OCEAN
6579,-119.6,35.74,16.0,1977.0,,1255.0,494.0,4.5142,180842.0,<1H OCEAN
6580,-122.35,36.99,16.0,8127.0,1610.0,1744.0,503.0,4.8932,255481.0,NEAR OCEAN
6581,-117.09,32.73,15.0,2875.0,,528.0,844.0,4.4918,232640.0,NEAR OCEAN
6582,-121.68,38.21,18.0,2388.0,261.0,2077.0,400.0,5.4908,279470.0,<1H OCEAN
6583,-118.23,33.93,29.0,1973.0,518.0,1971.0,301.0,4.5029,252383.0,<1H OCEAN
6584,-118.29,34.2,44.0,1984.0,523.0,1548.0,445.0,1.8636,83178.0,INLAND
6585,-115.76,35.38,34.0,1997.0,337.0,1054.0,553.0,1.4028,52913.0,INLAND
6586,-117.22,33.99,15.0,2928.0,,1292.0,383.0,3.7029,203847.0,NEAR OCEAN
6587,-122.23,36.3,27.0,457.0,,559.0,67.0,3.8459,355562.0,NEAR OCEAN
6588,-122.54,37.72,24.0,3357.0,,2052.0,847.0,3.6247,493116.0,NEAR OCEAN
