,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3505,-117.63,32.95,16.0,3031.0,388.0,1560.0,450.0,7.7339,345563.0,INLAND
3506,-122.01,39.08,16.0,933.0,156.0,811.0,178.0,4.7585,148260.0,NEAR OCEAN
3507,-115.73,32.85,16.0,9407.0,1675.0,2986.0,1295.0,4.7344,386229.0,<1H OCEAN
3508,-120.17,37.75,31.0,43.0,15.0,88.0,9.0,6.0357,232528.0,<1H OCEAN
3509,-120.56,37.23,37.0,2246.0,626.0,377.0,408.0,3.4376,159289.0,INLAND
3510,-121.08,36.73,43.0,1218.0,260.0,1329.0,292.0,2.0803,96900.0,INLAND
3511,-122.05,39.98,10.0,10539.0,1677.0,3428.0,1507.0,5.1281,58875.0,INLAND
3512,-123.21,38.31,26.0,2161.0,288.0,835.0,348.0,8.0144,411097.0,INLAND
3513,-121.76,37.19,33.0,448.0,36.0,344.0,38.0,3.5462,51867.0,INLAND
3514,-121.44,35.8,47.0,878.0,137.0,881.0,130.0,5.529,441014.0,INLAND
3515,-121.88,37.94,46.0,284.0,76.0,29.0,32.0,1.8767,221633.0,NEAR OCEAN
3516,-121.0,36.05,25.0,1371.0,324.0,608.0,211.0,2.4682,153019.0,INLAND
3517,-118.95,34.6,15.0,1673.0,505.0,2032.0,495.0,1.1064,18585.0,INLAND
3518,-116.22,33.24,24.0,1457.0,162.0,328.0,92.0,7.7513,277699.0,<1H OCEAN
3519,-119.47,35.28,38.0,3049.0,448.0,1004.0,385.0,3.9855,93940.0,<1H OCEAN
3520,-119.06,33.72,20.0,4136.0,856.0,838.0,720.0,4.6129,221451.0,NEAR OCEAN
3521,-121.65,40.03,46.0,253.0,119.0,436.0,64.0,1.2886,83794.0,<1H OCEAN
3522,-120.44,34.55,34.0,1682.0,385.0,1472.0,358.0,1.199,139135.0,INLAND
3523,-122.75,39.08,34.0,2909.0,458.0,1142.0,515.0,3.5798,59876.0,<1H OCEAN
3524,-118.36,34.19,25.0,3845.0,821.0,1809.0,837.0,5.3041,271952.0,<1H OCEAN
3525,-120.23,35.4,43.0,615.0,128.0,289.0,160.0,5.6877,310823.0,INLAND
3526,-122.74,38.61,40.0,6101.0,938.0,2313.0,937.0,6.9093,372312.0,NEAR OCEAN
3527,-121.47,38.17,25.0,4885.0,887.0,934.0,615.0,4.4149,311058.0,INLAND
3528,-118.03,33.34,26.0,1809.0,463.0,326.0,488.0,1.7902,195739.0,NEAR OCEAN
3529,-120.16,35.04,45.0,5962.0,1332.0,3454.0,1045.0,1.6947,236815.0,INLAND
3530,-118.85,35.22,28.0,484.0,135.0,693.0,154.0,2.526,369311.0,INLAND
3531,-120.03,35.5,50.0,7010.0,1205.0,3553.0,1170.0,6.5892,195509.0,NEAR OCEAN
3532,-123.36,37.87,52.0,2343.0,840.0,1279.0,738.0,1.323,269589.0,<1H OCEAN
3533,-119.2,35.53,31.0,4863.0,784.0,1843.0,493.0,5.06,344551.0,ISLAND
3534,-118.5,35.93,38.0,936.0,307.0,294.0,198.0,3.6305,248911.0,<1H OCEAN
3535,-119.73,34.84,30.0,2053.0,266.0,910.0,425.0,2.6811,232736.0,ISLAND
3536,-121.09,37.96,40.0,6019.0,1136.0,3316.0,1185.0,5.1022,196982.0,<1H OCEAN
3537,-119.86,38.44,38.0,795.0,295.0,130.0,147.0,2.5325,178388.0,INLAND
3538,-117.27,34.29,3.0,2687.0,580.0,1603.0,578.0,3.9301,87941.0,<1H OCEAN
3539,-118.82,35.19,27.0,178.0,41.0,170.0,40.0,4.197,100785.0,INLAND
3540,-117.73,33.19,32.0,135.0,78.0,173.0,47.0,2.754,211741.0,INLAND
3541,-117.15,33.13,41.0,4452.0,1147.0,2888.0,934.0,4.7954,166789.0,INLAND
3542,-117.13,32.82,3.0,3249.0,605.0,2177.0,584.0,5.0989,217250.0,<1H OCEAN
3543,-120.3,36.5,45.0,1119.0,244.0,523.0,219.0,2.1237,87988.0,NEAR BAY
3544,-120.4,36.44,38.0,1275.0,88.0,359.0,71.0,4.1397,261183.0,NEAR OCEAN
3545,-121.38,37.06,16.0,1019.0,162.0,231.0,164.0,4.637,197464.0,NEAR OCEAN
3546,-121.75,39.4,18.0,2419.0,603.0,2003.0,540.0,0.9538,18809.0,<1H OCEAN
3547,-119.69,35.47,15.0,81.0,6.0,115.0,8.0,3.1246,51964.0,INLAND
3548,-120.49,36.72,30.0,1395.0,155.0,826.0,249.0,5.1198,251051.0,INLAND
3549,-121.88,37.86,43.0,208.0,105.0,231.0,69.0,2.7458,219694.0,INLAND
3550,-121.84,39.51,5.0,6146.0,862.0,3316.0,855.0,6.2928,237720.0,INLAND
3551,-119.46,34.64,37.0,795.0,220.0,574.0,210.0,1.6584,189628.0,NEAR BAY
3552,-121.36,38.39,36.0,51.0,17.0,23.0,15.0,0.533,32205.0,INLAND
3553,-122.23,38.83,51.0,445.0,150.0,181.0,124.0,0.9917,152388.0,NEAR BAY
3554,-118.96,34.0,27.0,1763.0,702.0,1662.0,704.0,1.757,255129.0,INLAND
3555,-117.88,32.95,19.0,3044.0,851.0,2508.0,914.0,0.9936,187316.0,NEAR OCEAN
3556,-122.59,36.94,36.0,916.0,58.0,99.0,53.0,8.0232,365751.0,NEAR OCEAN
3557,-119.8,37.0,17.0,2862.0,642.0,1165.0,392.0,1.2481,112707.0,INLAND
3558,-118.35,33.41,29.0,2423.0,551.0,2852.0,606.0,3.6619,231405.0,<1H OCEAN
3559,-122.05,37.83,11.0,2777.0,681.0,623.0,559.0,3.3845,105129.0,<1H OCEAN
3560,-121.9,38.22,18.0,1765.0,404.0,1717.0,454.0,4.1462,209739.0,INLAND
3561,-118.5,34.99,31.0,6826.0,1397.0,4078.0,1195.0,3.53,151110.0,<1H OCEAN
3562,-120.22,36.99,48.0,725.0,167.0,223.0,105.0,3.2965,261893.0,<1H OCEAN
3563,-118.45,35.85,16.0,1260.0,405.0,648.0,422.0,2.4553,129947.0,INLAND
3564,-118.98,34.57,39.0,89.0,24.0,119.0,16.0,3.5335,236702.0,<1H OCEAN
3565,-118.87,35.08,10.0,1652.0,327.0,449.0,257.0,3.4519,136413.0,NEAR OCEAN
3566,-121.47,37.78,40.0,2810.0,594.0,1652.0,538.0,3.4251,178073.0,NEAR OCEAN
3567,-119.72,35.44,3.0,4139.0,1042.0,2885.0,969.0,1.2414,49224.0,INLAND
3568,-123.38,39.67,25.0,1250.0,224.0,485.0,207.0,3.5331,146109.0,NEAR BAY
3569,-119.12,37.12,21.0,5897.0,1053.0,2627.0,1026.0,2.5212,71735.0,<1H OCEAN
3570,-119.85,34.66,7.0,8307.0,1577.0,5373.0,1620.0,5.4998,261491.0,INLAND
3571,-117.7,32.67,18.0,2202.0,562.0,1591.0,578.0,3.4657,405806.0,INLAND
3572,-119.65,35.32,21.0,5144.0,898.0,1856.0,637.0,8.1386,253584.0,<1H OCEAN
3573,-122.15,37.75,29.0,2655.0,374.0,1702.0,375.0,4.7482,229819.0,INLAND
3574,-118.08,34.18,19.0,68.0,28.0,57.0,12.0,3.0576,73718.0,<1H OCEAN
3575,-120.76,34.9,12.0,1551.0,257.0,665.0,258.0,2.4856,200397.0,INLAND
3576,-119.71,35.42,37.0,4370.0,836.0,1025.0,586.0,2.9388,72231.0,NEAR BAY
3577,-120.76,37.3,40.0,591.0,151.0,611.0,174.0,1.685,117411.0,<1H OCEAN
3578,-120.91,35.94,20.0,923.0,318.0,1840.0,331.0,1.729,164251.0,INLAND
3579,-122.1,37.91,32.0,2685.0,689.0,2738.0,648.0,1.3546,133793.0,NEAR OCEAN
3580,-122.98,37.39,41.0,2272.0,429.0,1490.0,525.0,5.209,245176.0,<1H OCEAN
3581,-117.72,33.2,31.0,1200.0,528.0,1123.0,433.0,0.8418,62299.0,INLAND
3582,-118.41,33.67,52.0,1568.0,271.0,1126.0,305.0,4.3054,353082.0,NEAR OCEAN
3583,-119.71,34.87,15.0,2754.0,372.0,1225.0,302.0,6.7294,258071.0,NEAR BAY
3584,-119.57,37.69,33.0,3069.0,783.0,2917.0,693.0,0.7546,22988.0,INLAND
3585,-120.68,36.31,37.0,7448.0,1573.0,3820.0,1463.0,4.9284,425143.0,<1H OCEAN
3586,-119.52,33.8,8.0,3512.0,1053.0,3037.0,934.0,3.4885,254941.0,INLAND
3587,-118.59,34.64,12.0,3444.0,792.0,2425.0,781.0,4.0605,169712.0,INLAND
3588,-123.38,40.48,23.0,2213.0,237.0,672.0,200.0,6.0221,146308.0,ISLAND
3589,-115.7,32.76,15.0,571.0,137.0,158.0,105.0,2.5627,152637.0,<1H OCEAN
3590,-119.7,34.93,17.0,1422.0,366.0,428.0,261.0,5.2075,348039.0,<1H OCEAN
3591,-118.15,33.86,16.0,2149.0,473.0,1466.0,495.0,2.3132,169640.0,<1H OCEAN
3592,-121.26,35.98,12.0,4114.0,922.0,3470.0,990.0,3.6186,81733.0,NEAR OCEAN
3593,-117.69,34.05,41.0,428.0,78.0,699.0,73.0,2.2887,237269.0,NEAR BAY
3594,-121.39,36.36,37.0,1235.0,256.0,248.0,204.0,4.7455,302855.0,<1H OCEAN
3595,-117.86,33.03,11.0,2462.0,747.0,2048.0,862.0,1.4309,69394.0,<1H OCEAN
3596,-118.39,34.04,35.0,1649.0,229.0,1297.0,275.0,2.9472,316707.0,<1H OCEAN
3597,-120.43,34.95,27.0,1554.0,224.0,856.0,224.0,3.6601,341578.0,NEAR OCEAN
3598,-121.02,38.38,38.0,6422.0,1456.0,3907.0,1197.0,4.6576,241222.0,INLAND
3599,-119.13,35.22,36.0,3262.0,967.0,2736.0,788.0,2.9642,137749.0,<1H OCEAN
3600,-118.37,34.35,19.0,139.0,85.0,203.0,34.0,1.3732,140567.0,NEAR BAY
3601,-116.75,32.87,12.0,3397.0,616.0,2212.0,607.0,4.1076,203256.0,<1H OCEAN
3602,-119.28,34.77,16.0,1623.0,201.0,832.0,179.0,5.4805,245761.0,<1H OCEAN
3603,-119.78,35.43,22.0,3201.0,476.0,1922.0,527.0,5.2534,144872.0,INLAND
3604,-120.17,36.46,12.0,4969.0,914.0,3352.0,605.0,4.4577,182826.0,INLAND
3605,-119.06,35.27,27.0,701.0,147.0,1902.0,253.0,3.6088,332649.0,ISLAND
3606,-119.16,33.7,32.0,41.0,3.0,98.0,3.0,5.554,250724.0,<1H OCEAN
3607,-119.38,36.14,27.0,1941.0,349.0,1297.0,467.0,3.5527,122481.0,INLAND
3608,-121.54,38.08,22.0,2042.0,502.0,1332.0,504.0,3.5574,342458.0,INLAND
3609,-120.72,35.74,25.0,6783.0,1205.0,3381.0,1098.0,3.7026,251868.0,INLAND
3610,-118.58,34.03,40.0,335.0,73.0,114.0,53.0,2.2744,183848.0,NEAR OCEAN
3611,-117.8,33.13,26.0,4456.0,841.0,2688.0,822.0,4.6283,307537.0,<1H OCEAN
3612,-117.46,33.29,49.0,451.0,106.0,358.0,93.0,2.0013,128600.0,<1H OCEAN
3613,-118.62,36.59,24.0,2825.0,612.0,1415.0,415.0,1.9562,107551.0,INLAND
3614,-115.69,32.59,38.0,461.0,138.0,191.0,96.0,3.6131,248104.0,<1H OCEAN
3615,-118.31,34.19,41.0,2245.0,511.0,879.0,422.0,2.4242,255469.0,<1H OCEAN
3616,-117.58,33.36,38.0,2565.0,298.0,1339.0,311.0,6.9205,365713.0,NEAR BAY
3617,-118.98,34.13,40.0,2590.0,502.0,1246.0,424.0,3.5066,146610.0,INLAND
3618,-119.84,36.54,22.0,2498.0,590.0,794.0,506.0,3.7794,198989.0,INLAND
3619,-117.49,33.27,31.0,7628.0,1658.0,3991.0,1469.0,4.8968,275258.0,<1H OCEAN
3620,-120.28,34.55,26.0,7912.0,1458.0,4395.0,1396.0,9.2848,387086.0,INLAND
3621,-118.02,33.77,29.0,3187.0,748.0,2696.0,756.0,4.8443,186794.0,NEAR BAY
3622,-121.72,38.53,44.0,645.0,202.0,425.0,147.0,2.2079,290272.0,NEAR BAY
3623,-119.11,34.86,46.0,553.0,224.0,220.0,93.0,1.9303,162942.0,INLAND
3624,-121.52,36.8,43.0,3395.0,692.0,1332.0,546.0,5.015,405525.0,INLAND
3625,-122.74,39.38,37.0,6691.0,868.0,2568.0,911.0,8.402,411732.0,NEAR OCEAN
3626,-117.66,32.92,45.0,818.0,322.0,1396.0,336.0,0.7726,58358.0,<1H OCEAN
3627,-120.92,36.45,26.0,3794.0,841.0,2829.0,840.0,4.4326,380534.0,INLAND
3628,-121.19,37.03,43.0,1604.0,354.0,1288.0,328.0,2.7507,169757.0,<1H OCEAN
3629,-123.67,40.89,27.0,3447.0,810.0,1565.0,713.0,2.3149,278591.0,NEAR OCEAN
3630,-120.62,34.91,43.0,2758.0,315.0,1120.0,360.0,5.6278,383696.0,INLAND
3631,-123.83,41.66,29.0,422.0,107.0,187.0,118.0,1.2786,223155.0,<1H OCEAN
3632,-118.84,33.74,14.0,1810.0,390.0,1765.0,487.0,2.3098,92412.0,INLAND
3633,-117.6,33.15,30.0,2259.0,556.0,1199.0,566.0,6.1802,459121.0,<1H OCEAN
3634,-123.73,40.53,34.0,246.0,114.0,119.0,118.0,1.4214,248805.0,INLAND
3635,-120.62,35.42,42.0,2991.0,904.0,2507.0,816.0,1.5209,329833.0,<1H OCEAN
3636,-120.14,35.58,31.0,1361.0,600.0,903.0,552.0,1.936,269398.0,<1H OCEAN
3637,-119.07,35.74,27.0,1451.0,365.0,1418.0,271.0,3.7727,128771.0,INLAND
3638,-119.67,37.11,28.0,3380.0,313.0,2065.0,348.0,3.6324,83384.0,INLAND
3639,-119.17,35.63,29.0,3563.0,953.0,1740.0,817.0,1.6663,289526.0,INLAND
3640,-116.8,34.81,14.0,733.0,100.0,462.0,94.0,1.5837,86962.0,NEAR OCEAN
3641,-116.56,32.67,33.0,835.0,100.0,192.0,90.0,3.8455,196072.0,INLAND
3642,-121.39,38.4,11.0,2091.0,255.0,1594.0,391.0,3.5087,42347.0,INLAND
3643,-120.87,35.29,42.0,2163.0,143.0,462.0,258.0,5.6808,72328.0,NEAR OCEAN
3644,-117.71,34.06,30.0,1084.0,202.0,218.0,168.0,2.1893,203648.0,INLAND
3645,-119.43,36.91,22.0,3895.0,723.0,1844.0,677.0,3.1107,259498.0,ISLAND
3646,-119.35,35.27,38.0,86.0,13.0,66.0,32.0,4.2198,301856.0,<1H OCEAN
3647,-117.25,33.07,7.0,4827.0,903.0,2458.0,958.0,3.9079,298774.0,<1H OCEAN
3648,-119.85,37.56,25.0,1072.0,288.0,532.0,218.0,3.6833,161807.0,NEAR OCEAN
3649,-119.4,34.45,42.0,680.0,73.0,382.0,107.0,5.8294,305502.0,INLAND
3650,-116.51,32.57,27.0,1140.0,299.0,1189.0,334.0,5.6266,486498.0,<1H OCEAN
3651,-118.68,36.03,34.0,3667.0,1043.0,2750.0,765.0,2.5737,240325.0,<1H OCEAN
3652,-119.31,35.61,31.0,1191.0,127.0,395.0,95.0,4.5982,296116.0,INLAND
3653,-119.2,36.07,3.0,3658.0,610.0,1201.0,304.0,1.5798,30888.0,<1H OCEAN
3654,-123.06,40.65,11.0,2659.0,726.0,2083.0,737.0,3.1579,59133.0,INLAND
3655,-115.58,32.74,29.0,4162.0,651.0,674.0,556.0,4.6483,261546.0,NEAR OCEAN
3656,-121.88,37.45,49.0,2114.0,653.0,1020.0,454.0,1.3182,119582.0,INLAND
3657,-119.03,34.53,28.0,2491.0,484.0,1827.0,596.0,3.8771,258571.0,INLAND
3658,-122.46,39.42,46.0,3396.0,676.0,1269.0,650.0,4.6283,406328.0,NEAR OCEAN
3659,-117.78,33.51,45.0,1307.0,162.0,1939.0,249.0,4.0556,246729.0,INLAND
3660,-120.78,36.09,39.0,3255.0,1238.0,2100.0,1131.0,0.6337,134433.0,NEAR OCEAN
3661,-121.09,38.41,14.0,4648.0,653.0,2377.0,577.0,3.7364,17996.0,INLAND
3662,-121.57,36.18,15.0,3362.0,575.0,2839.0,647.0,6.04,358016.0,NEAR OCEAN
3663,-119.94,36.67,2.0,4387.0,1080.0,2830.0,770.0,1.2437,53633.0,<1H OCEAN
3664,-123.16,39.3,32.0,124.0,32.0,26.0,13.0,2.6509,188020.0,<1H OCEAN
3665,-115.32,32.59,5.0,546.0,78.0,361.0,106.0,3.6128,375910.0,<1H OCEAN
3666,-114.69,32.65,45.0,754.0,220.0,873.0,234.0,1.8826,185039.0,<1H OCEAN
3667,-122.48,39.51,11.0,3401.0,672.0,2064.0,542.0,2.909,45134.0,INLAND
3668,-119.19,34.86,17.0,3270.0,648.0,3320.0,727.0,2.3055,130227.0,INLAND
3669,-121.64,37.59,28.0,1039.0,215.0,614.0,176.0,4.799,163991.0,INLAND
3670,-118.96,34.85,11.0,1039.0,157.0,525.0,233.0,4.7027,300157.0,<1H OCEAN
3671,-121.19,38.88,18.0,2188.0,282.0,889.0,240.0,3.125,25717.0,NEAR OCEAN
3672,-119.14,33.83,23.0,20.0,5.0,95.0,12.0,2.372,158933.0,ISLAND
3673,-119.97,36.12,33.0,2647.0,473.0,1389.0,466.0,4.534,188181.0,<1H OCEAN
3674,-120.75,36.6,36.0,5.0,4.0,16.0,5.0,1.6457,116564.0,INLAND
3675,-118.9,34.99,17.0,6902.0,1543.0,3003.0,1351.0,2.6149,247022.0,NEAR BAY
3676,-121.32,35.75,30.0,4768.0,824.0,1478.0,776.0,5.5698,382779.0,<1H OCEAN
3677,-115.88,33.1,37.0,3541.0,664.0,1252.0,520.0,2.8826,178955.0,<1H OCEAN
3678,-120.81,35.32,28.0,176.0,40.0,87.0,30.0,3.6324,164011.0,NEAR OCEAN
3679,-119.44,36.83,25.0,137.0,55.0,42.0,14.0,1.4624,99632.0,NEAR OCEAN
3680,-116.64,33.71,28.0,3544.0,916.0,2498.0,646.0,2.1836,183011.0,<1H OCEAN
3681,-119.94,35.91,10.0,7219.0,1065.0,2663.0,945.0,10.283,464275.0,INLAND
3682,-116.07,33.08,36.0,5883.0,1053.0,3206.0,935.0,2.8821,210745.0,<1H OCEAN
3683,-122.26,39.96,13.0,1040.0,164.0,583.0,124.0,4.1344,102652.0,NEAR OCEAN
3684,-122.19,39.37,44.0,3401.0,974.0,2071.0,770.0,3.933,231651.0,ISLAND
3685,-117.29,34.71,15.0,2924.0,511.0,2144.0,597.0,2.2969,50626.0,<1H OCEAN
3686,-118.18,34.32,3.0,3889.0,888.0,1957.0,747.0,3.9039,78809.0,INLAND
3687,-122.7,38.06,42.0,1100.0,220.0,395.0,205.0,5.5442,420266.0,INLAND
3688,-121.47,37.07,52.0,1592.0,388.0,252.0,260.0,4.0746,420592.0,NEAR BAY
3689,-121.05,37.0,23.0,983.0,320.0,804.0,305.0,2.5045,191840.0,INLAND
3690,-122.51,38.1,9.0,5173.0,1353.0,3731.0,1378.0,3.3257,306408.0,<1H OCEAN
3691,-119.04,34.44,21.0,1775.0,386.0,1810.0,426.0,5.3896,64631.0,NEAR BAY
3692,-120.79,34.86,39.0,2306.0,631.0,1368.0,488.0,2.7759,260057.0,INLAND
3693,-118.38,33.59,28.0,3162.0,959.0,2176.0,948.0,2.5249,124825.0,<1H OCEAN
3694,-122.04,38.98,32.0,4613.0,976.0,3336.0,1033.0,2.2066,24372.0,<1H OCEAN
3695,-116.47,32.8,32.0,3271.0,470.0,3086.0,577.0,6.4844,276639.0,<1H OCEAN
3696,-119.46,33.65,18.0,479.0,95.0,262.0,153.0,3.5865,278591.0,<1H OCEAN
3697,-117.89,33.86,12.0,3850.0,786.0,2302.0,656.0,5.5119,324095.0,<1H OCEAN
3698,-118.4,35.06,13.0,2239.0,478.0,893.0,477.0,3.8723,295508.0,INLAND
3699,-120.17,35.92,8.0,4309.0,888.0,1748.0,749.0,2.9252,239694.0,INLAND
3700,-120.69,36.09,20.0,1365.0,177.0,547.0,205.0,5.6002,207302.0,NEAR OCEAN
3701,-121.99,36.86,23.0,2701.0,472.0,692.0,440.0,6.1206,371673.0,<1H OCEAN
3702,-121.54,38.13,45.0,527.0,101.0,781.0,153.0,5.2029,224483.0,<1H OCEAN
3703,-119.91,33.9,34.0,2948.0,258.0,1078.0,283.0,6.7152,300812.0,NEAR OCEAN
3704,-117.35,33.87,2.0,3794.0,422.0,421.0,302.0,6.4464,230746.0,NEAR BAY
3705,-117.38,33.8,25.0,1817.0,385.0,447.0,292.0,1.1134,37399.0,<1H OCEAN
3706,-119.65,35.56,23.0,1569.0,463.0,952.0,470.0,2.548,303268.0,NEAR OCEAN
3707,-118.63,33.22,27.0,3555.0,459.0,1075.0,448.0,6.2289,335606.0,<1H OCEAN
3708,-115.25,32.56,28.0,3566.0,678.0,2060.0,688.0,3.9274,124061.0,INLAND
3709,-121.2,36.4,30.0,1659.0,303.0,616.0,258.0,6.268,325338.0,INLAND
3710,-123.19,38.91,42.0,1273.0,273.0,1034.0,304.0,1.445,254063.0,NEAR BAY
3711,-121.83,38.64,29.0,2752.0,636.0,1017.0,554.0,2.9902,241561.0,NEAR OCEAN
3712,-118.95,35.78,45.0,1785.0,758.0,1081.0,613.0,0.6388,72301.0,<1H OCEAN
3713,-120.52,35.78,7.0,2066.0,265.0,590.0,176.0,5.2423,112488.0,INLAND
3714,-120.66,36.37,9.0,3447.0,938.0,3117.0,869.0,3.6779,187521.0,<1H OCEAN
3715,-120.14,34.14,43.0,6731.0,1690.0,3800.0,1467.0,2.019,287453.0,<1H OCEAN
3716,-119.31,33.71,23.0,1591.0,310.0,534.0,238.0,3.2983,288785.0,<1H OCEAN
3717,-119.67,36.03,14.0,6061.0,1083.0,3328.0,1078.0,4.179,56787.0,INLAND
3718,-121.52,38.13,9.0,3921.0,1185.0,3575.0,1288.0,0.7786,21691.0,NEAR OCEAN
3719,-118.77,35.16,50.0,213.0,61.0,408.0,99.0,2.2653,195964.0,<1H OCEAN
3720,-118.5,34.09,13.0,4367.0,710.0,2037.0,610.0,6.9945,242549.0,<1H OCEAN
3721,-121.39,37.08,47.0,4322.0,748.0,1936.0,588.0,5.043,453108.0,INLAND
3722,-117.84,34.26,27.0,1147.0,318.0,1189.0,276.0,1.9848,22248.0,<1H OCEAN
3723,-121.72,37.4,7.0,2959.0,352.0,666.0,298.0,8.1143,410192.0,<1H OCEAN
3724,-118.36,33.4,43.0,181.0,59.0,387.0,92.0,6.2018,481772.0,<1H OCEAN
3725,-117.34,34.08,35.0,1510.0,473.0,860.0,395.0,3.3816,376751.0,INLAND
3726,-121.02,37.09,41.0,7437.0,1316.0,2378.0,1116.0,5.2366,432261.0,<1H OCEAN
3727,-114.56,32.6,6.0,2458.0,522.0,2235.0,383.0,2.0703,110509.0,<1H OCEAN
3728,-119.55,35.49,19.0,5211.0,870.0,1810.0,700.0,3.2024,254142.0,NEAR OCEAN
3729,-121.17,38.18,37.0,1491.0,390.0,970.0,308.0,1.1501,173099.0,NEAR OCEAN
3730,-122.55,38.51,23.0,1526.0,252.0,287.0,152.0,4.6543,155489.0,ISLAND
3731,-116.76,32.66,34.0,1562.0,102.0,248.0,167.0,6.5891,425470.0,INLAND
3732,-119.93,35.09,32.0,3301.0,582.0,2636.0,764.0,3.7434,148836.0,NEAR OCEAN
3733,-117.69,33.06,26.0,2675.0,566.0,1353.0,479.0,4.4848,118420.0,INLAND
3734,-121.48,38.72,26.0,1907.0,319.0,624.0,242.0,4.2239,302107.0,INLAND
3735,-122.44,36.99,23.0,3754.0,648.0,1429.0,874.0,6.3557,301104.0,NEAR BAY
3736,-119.52,33.98,24.0,1992.0,387.0,1599.0,467.0,6.3201,313712.0,INLAND
3737,-120.16,35.04,34.0,7038.0,1278.0,3980.0,1248.0,2.4364,130841.0,<1H OCEAN
3738,-115.1,32.61,31.0,892.0,156.0,651.0,154.0,4.0789,291324.0,<1H OCEAN
3739,-120.5,35.62,21.0,5514.0,666.0,1521.0,883.0,5.1871,229353.0,NEAR OCEAN
3740,-118.77,34.13,39.0,4393.0,927.0,2706.0,766.0,1.5939,55618.0,<1H OCEAN
3741,-120.27,36.13,23.0,3555.0,613.0,1084.0,501.0,3.192,317831.0,INLAND
3742,-120.29,37.24,31.0,2521.0,630.0,855.0,382.0,1.1848,111912.0,NEAR OCEAN
3743,-117.57,33.76,40.0,821.0,159.0,352.0,113.0,4.975,345610.0,<1H OCEAN
3744,-120.81,34.96,18.0,1375.0,177.0,610.0,175.0,6.8711,265611.0,INLAND
3745,-120.59,36.77,14.0,1398.0,149.0,454.0,116.0,7.8484,399989.0,<1H OCEAN
3746,-120.34,36.48,17.0,966.0,381.0,1827.0,407.0,2.3414,173499.0,<1H OCEAN
3747,-120.75,37.39,9.0,1545.0,182.0,1032.0,211.0,4.1239,323594.0,<1H OCEAN
3748,-117.75,33.25,10.0,3544.0,657.0,1484.0,542.0,7.5281,387952.0,INLAND
3749,-119.09,36.13,20.0,6583.0,1164.0,3032.0,1075.0,4.4962,308347.0,INLAND
3750,-119.16,34.28,37.0,358.0,51.0,134.0,85.0,5.5818,394301.0,INLAND
3751,-118.65,35.08,16.0,1618.0,368.0,695.0,240.0,1.5926,94821.0,NEAR OCEAN
3752,-120.64,36.69,47.0,948.0,57.0,397.0,72.0,4.4428,142769.0,NEAR BAY
3753,-119.68,35.12,28.0,4252.0,799.0,1339.0,676.0,3.6699,192205.0,<1H OCEAN
3754,-120.73,35.57,25.0,2088.0,493.0,2356.0,539.0,3.7556,249834.0,<1H OCEAN
3755,-120.05,36.32,36.0,449.0,55.0,734.0,43.0,2.6242,87053.0,<1H OCEAN
3756,-118.31,33.56,7.0,6859.0,1034.0,1864.0,944.0,6.5279,301932.0,ISLAND
3757,-120.5,34.71,29.0,82.0,20.0,136.0,36.0,2.8563,162120.0,ISLAND
3758,-121.67,37.39,20.0,3655.0,499.0,1291.0,428.0,5.3672,380109.0,<1H OCEAN
3759,-116.95,34.4,16.0,3042.0,820.0,2883.0,667.0,0.9787,126864.0,<1H OCEAN
3760,-118.66,37.04,4.0,1689.0,201.0,899.0,211.0,2.1616,32872.0,NEAR OCEAN
3761,-119.18,34.68,30.0,3976.0,704.0,874.0,476.0,4.9609,274160.0,<1H OCEAN
3762,-121.77,39.5,25.0,2198.0,332.0,484.0,354.0,3.0958,161311.0,INLAND
3763,-118.85,34.49,34.0,2162.0,428.0,1390.0,405.0,4.87,323798.0,<1H OCEAN
3764,-115.94,32.81,26.0,505.0,144.0,605.0,224.0,3.2841,209173.0,INLAND
3765,-119.44,34.11,24.0,1704.0,215.0,1205.0,337.0,5.6965,289308.0,NEAR OCEAN
3766,-121.52,35.23,40.0,881.0,269.0,618.0,198.0,2.552,253061.0,INLAND
3767,-121.17,37.24,14.0,4676.0,1083.0,2647.0,839.0,3.1267,229040.0,INLAND
3768,-117.72,33.63,6.0,5421.0,980.0,3420.0,869.0,4.8649,401277.0,NEAR OCEAN
3769,-118.99,35.5,33.0,2399.0,458.0,1572.0,368.0,3.7155,174676.0,<1H OCEAN
3770,-119.69,35.3,16.0,2802.0,498.0,547.0,255.0,3.859,156372.0,<1H OCEAN
3771,-122.53,38.57,52.0,1044.0,228.0,307.0,141.0,5.1249,461114.0,NEAR OCEAN
3772,-121.42,35.91,28.0,1764.0,390.0,673.0,440.0,4.8638,389922.0,INLAND
3773,-120.02,35.51,32.0,1219.0,361.0,926.0,351.0,2.4293,226464.0,INLAND
3774,-117.64,35.38,22.0,1099.0,217.0,500.0,143.0,2.1585,45665.0,INLAND
3775,-116.64,33.02,13.0,6419.0,1264.0,4443.0,1351.0,1.4146,132827.0,INLAND
3776,-119.72,36.2,45.0,2857.0,686.0,1844.0,568.0,2.6278,29287.0,INLAND
3777,-123.41,38.71,46.0,24.0,31.0,376.0,48.0,2.3106,237487.0,NEAR BAY
