,index,product,category,sub_category,brand,sale_price,market_price,type,rating
190,136,Tempeh Cubes - Simply Sriracha Soyabean,Baby Care,Kitchen Accessories,Aaha Oho,343.48,359.13,"Pen, Pencils",
191,381,Stevia Spoonable - Powder,Beauty & Hygiene,Storage & Accessories,The Face Shop,437.45,561.04,Face Masks & Safety Gears,
192,138,"Garnet LED White Bulb - 14 Watt, Cool Day, B22",Snacks & Branded Foods,Fragrances & Deos,Colgate,321.14,426.97,Air Freshener,3.9
193,611,MaxFresh Pink Spicy Fresh Gel Toothpaste - Rajasthan Royals Special Edition Pack,Fruits & Vegetables,Dairy & Cheese,Manna ,43.62,42.46,Cabbage & Cauliflower,3.1
194,580,Ladies Finger,Cleaning & Household,Oral Care,Vlcc,102.82,139.44,"Marie, Health, Digestive",4.3
195,26,Stainless Steel Pav Bhaji/Idli Oval Shaped Plate,Snacks & Branded Foods,Health & Medicine,Dabur,829.61,1011.25,"Luxury Chocolates, Gifts",
196,426,Olive Vegetable Oil,Fruits & Vegetables,"Atta, Flours & Sooji",Fruitoria,25.86,22.76,Baby Bath,3.1
197,23,Chai/Stainless Steel Cups - For The Love Of Tea,"Kitchen, Garden & Pets",Fruit Juices & Drinks,Dabur,301.62,575.62,"Pure, Pomace Olive Oil",3.7
198,29,Royce Premium High Quality Pedal Plastic Dustbin / Garbage Bin - Blue,Gourmet & World Food,Hair Care,Veet,391.89,417.77,Face Care,3.7
199,924,Cookies - Atta Desi Ghee,Beauty & Hygiene,Crockery & Cutlery,Urban Platter,370.02,378.89,Glassware,4.2
200,759,Tasty Ragi Chivda,"Kitchen, Garden & Pets",Breakfast Cereals,Dexolac,744.21,941.57,Coffee & Pre-Mix,
201,826,Crunchy & Creame Wafer Biscuit - Vanilla,Beauty & Hygiene,Storage & Accessories,Fuschia,319.76,316.52,Pressure Cookers,4.3
202,578,I Love You Fruit N Nut Chocolate,Beauty & Hygiene,Oral Care,Ratan,915.53,1048.68,Lime & Mango Pickle,
203,938,Mogo Mogo Fruit Green Tea Make Brew Iced Tea or Hot Tea,Beauty & Hygiene,Hair Care,MTR,782.99,853.09,Body Care,4.5
204,282,Green Sliced Olives,Beauty & Hygiene,Health & Medicine,Fragata,282.74,266.3,Cream Biscuits & Wafers,4.6
205,74,Soft & Fresh Soap Bar,"Kitchen, Garden & Pets",Diapers & Wipes,Te-A-Me,160.36,204.61,"Banana, Sapota & Papaya",
206,239,Chunky Salsa - Mild,Gourmet & World Food,Skin Care,York,200.81,323.97,Ayurveda,3.9
207,113,Edam Ball Cheese - Diced,Beauty & Hygiene,Skin Care,Iveo ,222.59,236.73,Ayurveda,
208,993,Marvel Spiderman 2-In-1 Snackeez Bottle With Snack Box,Beauty & Hygiene,Bath & Hand Wash,Softouch,406.33,344.66,Steel Storage Containers,
209,752,"Coffee Roasters - Dark Vienna Roast, French Press",Beauty & Hygiene,Skin Care,Vedapure,746.75,834.64,"Flavoured, Soya Milk",
210,312,Svachh DLX Alpha Steel Outer Lid Pressure Cooker (20247),"Kitchen, Garden & Pets",Breakfast Cereals,Fresho Signature,299.99,298.87,"Cups, Mugs & Tumblers",
211,537,Hajmola Maha Candy - Aam+Imli,Snacks & Branded Foods,Stationery,Zandu,107.29,120.29,Women's Deodorants,4.4
212,661,Organic - Pumpkin Seeds/Kumbalakayi Bija,Cleaning & Household,Flask & Casserole,Cambridge Tea Party,568.9,620.96,Organic Baby Food,
213,445,Dazzle Livid Lilac Dinner Set - White,"Kitchen, Garden & Pets",Bins & Bathroom Ware,Kaiv,290.5,280.04,Honey & Maple Syrup,5.0
214,237,Organic - Green Peas/Ona Batani,Snacks & Branded Foods,Pet Food & Accessories,Fresho Signature,180.08,240.04,"Curry Paste, Coconut Milk",3.8
215,666,Coffee Energizing Face Scrub,Beauty & Hygiene,Organic Staples,Pedigree,310.92,418.05,Kitchen Tools & Other Accessories,
216,421,MaxFresh Pink Spicy Fresh Gel Toothpaste - Rajasthan Royals Special Edition Pack,Snacks & Branded Foods,Snacks & Namkeen,Colgate,109.35,190.31,Toothpaste,
217,473,"Menstrual Cup - Wings, Pratham",Snacks & Branded Foods,"Snacks, Dry Fruits, Nuts",Jacques Bogart,788.93,998.19,Juices,3.1
218,417,Choco Deck - French Dessert Inspired Layered Bar,Gourmet & World Food,Masalas & Spices,Malkist,1898.45,2133.96,Steel Storage Containers,4.6
219,218,Mutton Delicate Chops,"Kitchen, Garden & Pets",Organic Staples,Keya,1056.36,1322.19,Shaving Care,3.7
220,913,Assam Tea,"Eggs, Meat & Fish",Detergents & Dishwash,Saffola,476.2,390.84,Baby Food,3.9
221,549,Instant Noodles - Pepper Crab Flavor,"Kitchen, Garden & Pets",Dairy,Unibic,200.54,199.46,Roasted Seeds & Nuts,
222,899,"LED Bulb - 12 Watt, Cool White, B22",Gourmet & World Food,Hair Care,Cello,1006.41,1235.86,Tawa & Sauce Pan,
223,191,Pure Neem Skin Purifying Face Wash,"Eggs, Meat & Fish",Baby Food & Formula,Lotus Herbals,197.84,204.23,"Olive, Jalapeno, Gherkin",
224,211,Rolled Oats - Gluten Free + Gluten Free - Steel Cut Oats (each 500 g),Gourmet & World Food,Oral Care,ALPENLIEBE,388.17,370.61,Mayonnaise,
225,581,Stainless Steel Induction Base Tope,Beauty & Hygiene,Skin Care,Phalada Pure & Sure,1273.82,1356.46,Bathing Bars & Soaps,3.2
226,739,Oat Krunch - Dark Chocolate,Fruits & Vegetables,Steel Utensils,Everyuth Naturals,595.83,862.01,Flavoured & Other Oils,
227,342,Syrup - Peach,Gourmet & World Food,Health & Medicine,Amul,384.95,500.79,International Cheese,
228,430,Icecream Mix- Chocolate,"Kitchen, Garden & Pets",Crockery & Cutlery,Fresho,319.02,384.3,"Pure, Pomace Olive Oil",
229,893,Infant Formula Baby Food Powder - Stage 1,Beauty & Hygiene,Dairy,Keya,13.42,23.91,Face & Body,3.1
230,620,Hyderabadi Dum Biryani Masala,"Kitchen, Garden & Pets",Drinks & Beverages,Hugo Reitzel ,709.05,793.83,Baby Wipes,
231,984,Borosilicate Glass Round Container With Lid - Green,Cleaning & Household,Fresheners & Repellents,Princeware,38.46,32.91,Dips & Dressings,
232,597,Organic Peanut Flax Chutney - Spicy Podi Flavour,Fruits & Vegetables,Ready To Cook & Eat,Steelo,190.28,137.83,Eau De Toilette,
233,793,Thyme,Gourmet & World Food,"Sauces, Spreads & Dips",Twister,694.01,1065.99,Infant Formula,
234,439,Pudina Chutney Masala,Gourmet & World Food,Chocolates & Biscuits,Real Thai,426.07,511.36,Organic Flours,3.9
235,943,Small Jars Set With Printed Lids,"Kitchen, Garden & Pets","Sauces, Spreads & Dips",Doublemint,326.63,308.43,Whole Spices,3.4
236,371,Signature Gold Dark Vanilla & Oud Wood Perfume,Snacks & Branded Foods,Organic Staples,BIOTIQUE,40.25,56.23,Pet Meals & Treats,3.9
237,705,Organic - Pumpkin Seeds/Kumbalakayi Bija,Gourmet & World Food,Skin Care,DP,186.83,121.09,Men's Deodorants,
238,163,"Green Tea - Mint, Good morning","Kitchen, Garden & Pets","Sauces, Spreads & Dips",Brut,44.17,57.46,Pet Meals & Treats,
239,374,Dates Pickle,Gourmet & World Food,Ready To Cook & Eat,York,606.02,741.46,Flours & Pre-Mixes,4.2
240,312,"Tropical Fruit Pudding - Lychee, Mango, Strawberry Flavoured",Beverages,Drinks & Beverages,Gillette,514.35,661.01,Granola & Cereal Bars,
241,178,"Anti-Acne Face Cleanser - With Salyclic Acid, For Oily Skin",Beauty & Hygiene,Skin Care,Amul,44.88,38.64,Glassware,3.8
242,971,Veda Marie Light Biscuits,"Kitchen, Garden & Pets",Energy & Soft Drinks,Timios,1107.24,1319.36,"Cutlery, Spoon & Fork",4.9
243,342,"Sanitary Pads - XL Plus Wings, Ultra",Snacks & Branded Foods,Organic Staples,Soulflower,829.57,822.92,"Baking, Cake Decorations",
244,927,Purifying Neem Face Wash,Snacks & Branded Foods,"Health Drink, Supplement",Paper Boat,785.93,847.74,Bath Salts & Oils,
245,833,United Dreams Go Far Eau De Toilette,"Kitchen, Garden & Pets",Drinks & Beverages,Reliance Plast,1254.65,1641.83,Diapers,3.7
246,609,Corporate Planner Diary With Premium PU Leather Cover With Card Holder,Gourmet & World Food,Cooking & Baking Needs,Wagh Bakri,12.33,12.74,Namkeen & Savoury Snacks,4.7
247,237,"Sandwich Toaster - Non-Stick, Gas",Gourmet & World Food,Bath & Hand Wash,BB Home,218.69,361.62,Powdered Spices,3.7
248,99,"Organic - Black Cardamom Ealachi, Whole",Beauty & Hygiene,Skin Care,Crompton,653.34,663.17,Bathing Bars & Soaps,3.3
249,658,"Diabetic Care - Apple Cider Vinegar Blended With Bermuda Grass, Guava Leaf Juice & Honey",Gourmet & World Food,Baby Food & Formula,Casasunco,391.52,542.94,Cocktail Mixes,4.6
250,433,Rolled Oats - Gluten Free + Gluten Free - Steel Cut Oats (each 500 g),"Foodgrains, Oil & Masala",Breakfast Cereals,Dabur Vatika,44.58,80.62,Body Sprays & Mists,
251,400,Everfresh Morning Rose Dew Gel Blocks,Snacks & Branded Foods,All Purpose Cleaners,BIOTIQUE,1340.75,1534.23,Gourmet Tea & Tea Bags,3.0
252,966,Jerk Sauce,Gourmet & World Food,Ready To Cook & Eat,24 Mantra,491.13,484.36,Balsamic & Cider Vinegar,3.1
253,357,Sugar Free Butter Cookies,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Gillette,27.04,32.89,Baby Food,
254,902,Atta Noodles - Masala,Gourmet & World Food,Men's Grooming,Ezy Be,367.53,367.42,Powdered Spices,4.0
255,692,"Glass Water Bottle With Round Base - Yellow, B1367",Gourmet & World Food,Storage & Accessories,Captain Zack,360.04,219.04,Roasted Seeds & Nuts,3.8
256,392,Marie Light Biscuits - Oats Fibre,"Kitchen, Garden & Pets",Masalas & Spices,C&S Electric,675.77,660.8,Plates & Bowls,3.9
257,92,Green Tea Gentle Detox Set,"Bakery, Cakes & Dairy",Fresh Fruits,PastificioG Di Martino,11.68,12.9,Kadai & Fry Pans,4.6
258,366,Cotton Swabs,Beverages,Breakfast Cereals,Aaha Oho,787.04,841.58,Hair Oil & Serum,
259,90,"Power Pocket - Long Lasting Bathroom Fragrance, Berry Rush",Beauty & Hygiene,Skin Care,Tata Tea,746.42,928.46,Disinfectant Spray & Cleaners,4.1
260,732,One Touch Air Purifier Freshener - Floral Bouquet Refill,Beauty & Hygiene,Organic Staples,Sunfeast,618.87,863.23,Organic Dals & Pulses,3.7
261,257,"Accurate Seal Plastic Tea, Coffee, Sugar Storage Container/Canister - Blue",Gourmet & World Food,Ready To Cook & Eat,Ratan,148.83,200.26,"Flavoured, Soya Milk",3.6
262,765,Edam Ball Cheese - Diced,Beauty & Hygiene,Storage & Accessories,Saffola,533.31,541.55,"Pure, Pomace Olive Oil",3.5
263,965,Breakfast Protein Variety Bar - Almond Coconut,Cleaning & Household,"Pasta, Soup & Noodles",Wow Confetti,287.72,292.03,Gourmet Juices & Drinks,4.6
264,570,Acno Fight Pimple Clearing Gel,Gourmet & World Food,Cereals & Breakfast,Himalaya Baby,617.52,673.52,"Flavoured, Soya Milk",
265,534,Pore Shrinking Face Pack,"Foodgrains, Oil & Masala",Organic Staples,Sunfeast,768.78,846.82,"Luxury Chocolates, Gifts",
266,718,Organic Cow Ghee/Tuppa,Gourmet & World Food,Storage & Accessories,Health 1st,166.08,266.75,Salad Dressings,3.5
267,730,"Steel Storage/Lunch Container - No.14, Blue, Klip It","Kitchen, Garden & Pets","Sauces, Spreads & Dips",Basso,523.32,598.72,Shower Gel & Body Wash,3.0
268,111,Milk Boiler - Aluminium,Gourmet & World Food,Hair Care,Knorr,373.52,390.79,Chips & Corn Snacks,3.3
269,708,Organic - Chana Masala,"Kitchen, Garden & Pets",Hair Care,4700BC,404.37,648.58,Disinfectant Spray & Cleaners,
270,171,Toor/Arhar Dal,Beauty & Hygiene,Fragrances & Deos,Princeware,338.19,313.65,Containers Sets,
271,292,Mousepad With Gel & Wrist Support,Beauty & Hygiene,Bath & Hand Wash,Fresho,208.33,331.85,Water & Fridge Bottles,3.4
272,700,Comb - Derby Deluxe No 61,Fruits & Vegetables,Feminine Hygiene,Dettol,1113.78,1218.06,Kids (5+Yrs),3.9
273,909,Oceans Deodorant for Men - Long Lasting & Fresh Aquatic Fragrance,"Kitchen, Garden & Pets",Rice & Rice Products,TGL Co.,747.9,993.01,Ghee & Vanaspati,
274,847,Svachh Nakshtra Steel Inner Lid Pressure Cooker (20257),"Eggs, Meat & Fish",Organic Fruits & Vegetables,Everyuth Naturals,67.94,46.79,Namkeen & Savoury Snacks,4.1
275,423,Jack Fruit Chips,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Sancha,356.13,299.81,Sugar & Jaggery,5.0
276,650,Peanut Brittle - With Jaggery,Gourmet & World Food,Hair Care,Manna ,434.93,496.88,Juices,4.4
277,840,Nylon Rope,Fruits & Vegetables,Breakfast Cereals,bb Royal,323.51,349.77,Lip Care,
278,72,"Hair Fall Control Kit - Oil, Shampoo & Serum",Beauty & Hygiene,Bath & Hand Wash,Aaha Oho,741.61,1047.73,Powdered Spices,
279,979,Glass Cleaner,Beverages,Steel Utensils,DP,133.94,282.72,Juices,3.9
280,189,Sesame Seed Oil,Fruits & Vegetables,Drinks & Beverages,ST. D'VENCE,54.64,63.94,Namkeen & Savoury Snacks,4.2
281,714,DiaFree Juice,"Kitchen, Garden & Pets",Oils & Vinegar,Organic Harvest,261.35,465.9,Chilli & Soya Sauce,4.5
282,533,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,Fruits & Vegetables,Biscuits & Cookies,Bionova,82.59,57.08,"Detergent Powder, Liquid",
283,5,Ready To Eat - Khatta Meetha Poha,Gourmet & World Food,Tea,All That Dips,505.77,527.4,Cocktail Mixes,4.0
284,503,Cereal Flip Lid Container/Storage Jar - Assorted Colour,Cleaning & Household,"Sausages, Bacon & Salami",Nakoda,121.47,113.45,Mayonnaise,4.9
285,43,Dazzle Livid Lilac Dinner Set - White,Beauty & Hygiene,Skin Care,Timios,143.03,149.85,Glassware,
286,802,"Cat Treats - Salmon Rings, Purr-Fect",Beauty & Hygiene,Health & Medicine,Switz,275.75,382.33,Green Tea,4.0
287,515,Lemongrass Anti-Pigmentation Massage Cream,Cleaning & Household,Dals & Pulses,Neem ,234.58,319.86,"Bath Stool, Basin & Sets",
288,554,Bio Green - Apple Fresh Daily Purifying Shampoo & Conditioner,Snacks & Branded Foods,"Pasta, Soup & Noodles",Dukes,56.83,67.66,"Curry Paste, Coconut Milk",
289,93,Xanthan Gum,"Kitchen, Garden & Pets",Oral Care,Soft Touch,146.5,123.68,Kadai & Fry Pans,
290,35,Organic - White Pepper,Snacks & Branded Foods,Fresh Fruits,Meatzza,667.16,606.49,Sanitary Napkins,3.8
291,28,Basa Fish - Fillet Family Pack,Gourmet & World Food,Dairy,Organic Harvest,615.53,770.72,Everyday Medicine,4.4
292,636,Xanthan Gum,"Kitchen, Garden & Pets",Steel Utensils,Marudhar,368.88,512.56,Dust Cloth & Wipes,4.7
293,149,Multigrain Energy Bar - Nuts n Seed,Beauty & Hygiene,Health & Medicine,Delight Foods,22.28,22.22,Gourmet Tea & Tea Bags,3.4
294,212,Organic Coriander Powder,"Foodgrains, Oil & Masala",Men's Grooming,Born Good,771.08,821.6,Tawa & Sauce Pan,
295,101,Color Naturals Creme Riche Ultra Hair Color - Raspberry Red,"Kitchen, Garden & Pets",Storage & Accessories,Raju's Cloth,255.5,351.38,Flours & Pre-Mixes,
296,618,Stainless Steel Airtight Storage Container - SL-1401,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Zandu,449.46,562.99,Ayurveda,
297,700,Safe Sun Sun Block Cream PA+ - SPF 20,Beauty & Hygiene,Storage & Accessories,Mastercook,29.78,42.25,Electronic Accessories,4.5
298,412,Oxygen Moisture Shampoo,Gourmet & World Food,Cooking & Baking Needs,Nakoda,89.52,122.0,Cream Biscuits & Wafers,4.4
299,245,Organic Paneer,Beauty & Hygiene,Skin Care,Kelloggs,1098.12,1460.12,Blended Masalas,4.1
300,440,Imitation - Crab Sticks,Snacks & Branded Foods,Crockery & Cutlery,Organic Tattva,335.87,673.75,Oats & Porridge,
301,546,For Man Eau De Toilette,"Foodgrains, Oil & Masala",Tinned & Processed Food,Happilo,656.42,973.19,"Herbs, Seasonings & Rubs",
302,962,"Kitchen Cleaning/Dusting Microfibre Cloth - Grey, G130060GR",Snacks & Branded Foods,Hair Care,Cocon,268.91,231.04,"Flavoured, Soya Milk",
303,757,Classic Sandalwood & Tulsi Hand Wash,Beauty & Hygiene,Crockery & Cutlery,Colgate,1391.28,1694.36,Shampoo & Conditioner,
304,410,Fenugreek/Methi/Menthya,"Kitchen, Garden & Pets","Pasta, Soup & Noodles",sumeru,314.12,373.79,Kids Cereal,4.1
305,833,Fruit Power Juice- Mixed Berries,"Kitchen, Garden & Pets",Health & Medicine,Sunfeast,862.77,998.87,Supplements & Proteins,
306,850,Dates Powder - Natural Sweetener,Gourmet & World Food,Skin Care,Good knight,69.64,95.92,Supplements & Proteins,4.0
307,140,Sour Cream & Onion,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Sancha,180.68,359.58,"Healthy, Baked Snacks",4.3
308,577,Fruit Juice - Mango Delight,Beauty & Hygiene,Chocolates & Biscuits,Sensodyne,1004.92,1075.25,"Olive, Jalapeno, Gherkin",3.5
309,7,"Long & Black Shampoo - With Goodness Of Amla & Bhringraj, For Shiny, Black Hair","Kitchen, Garden & Pets","Sauces, Spreads & Dips",Sanjay ,247.37,292.63,Men's Deodorants,3.9
310,301,Mold & Mildew Remover with Bleach,Snacks & Branded Foods,Chocolates & Biscuits,As Chefs Cook,280.79,282.7,"Notebooks, Files, Folders",
311,725,All Time Plastic Soup Strainer - Assorted Colour,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Paper Boat,116.23,212.58,Water & Fridge Bottles,
312,426,Green Tea Gentle Detox Set,Beauty & Hygiene,Skin Care,4700BC,287.59,391.2,Glassware,3.6
313,150,Gentle Baby Wipes,Gourmet & World Food,Stationery,Sapphire,310.37,325.57,Organic Masalas & Spices,
314,910,Edam Ball Cheese - Diced,"Kitchen, Garden & Pets","Mops, Brushes & Scrubs",Joy,451.15,386.13,Pet Meals & Treats,3.7
315,83,Gold Caramel Candy,"Bakery, Cakes & Dairy",Cakes & Pastries,Skinn by Titan,114.66,116.59,Exotic Vegetables,3.8
316,581,"Stainless Steel Pressure Cooker - Steeltuff, Induction Base, Silver","Eggs, Meat & Fish",Storage & Accessories,The Man Company,908.88,1057.48,Hair Color,3.8
317,357,Nuts Hazelnuts regular,Cleaning & Household,Fresheners & Repellents,Fresho,401.63,417.38,Imported Noodles,4.0
318,913,Hot & Cold Jug - Thermo Tuff,Beauty & Hygiene,Masalas & Spices,D-Alive,563.53,788.99,Men's Deodorants,
319,330,Sapota - Organically Grown,"Kitchen, Garden & Pets",All Purpose Cleaners,Runaway,546.12,607.13,Sports & Energy Drinks,3.4
320,186,Sheer Perfume For Women - EDP,Beauty & Hygiene,Ready To Cook & Eat,Medimix,903.73,1115.29,"Cookies, Biscotti, Wafer",4.3
321,773,Sunlite Spray,"Foodgrains, Oil & Masala",Steel Utensils,Odonil ,631.32,730.89,Thai & Asian Sauces,
322,321,Nomarks - Antimarks Soap For Oily Skin,Cleaning & Household,Skin Care,Bechef,90.16,106.85,Face Care,
323,648,Safe Sun Kids Sun Block Cream - SPF 25,Gourmet & World Food,Drinks & Beverages,Pasabahce,155.62,162.52,Eau De Toilette,
324,887,"Glass Bottle With Removable Fabric Cover - Grey, BB1317",Fruits & Vegetables,Baby Food & Formula,Meghdoot,448.02,409.58,Cream Biscuits & Wafers,
325,61,"Chips - Potato, Masala",Gourmet & World Food,Pickles & Chutney,Vaadi,442.29,525.01,Hair Oil & Serum,5.0
326,231,100% Pure Honey - Worlds No.1 Honey Brand With No Sugar Adulteration,Beauty & Hygiene,Health & Medicine,Aashirvaad,1448.64,1678.12,Face Care,
327,37,"Wafer Roll - Twister, Black With Vanilla Flavoured Cream",Beauty & Hygiene,Bath & Hand Wash,Harveys,507.44,448.29,Pet Meals & Treats,3.5
328,895,Mischief Avatar Deodorant & Body Spray Perfume For Men,"Foodgrains, Oil & Masala",Tea,Lakme,678.36,751.77,"Notebooks, Files, Folders",
329,769,Extra Fine Green Peas,Cleaning & Household,"Disposables, Garbage Bag",Dove,469.71,603.56,Organic Baby Food,3.3
330,569,Skincare Hand Wash Refill,Cleaning & Household,Fragrances & Deos,TJORI,600.43,619.36,Containers Sets,4.5
331,534,Premium Eau De Toilette,"Kitchen, Garden & Pets",Ready To Cook & Eat,Betty Crocker,240.27,306.03,Breakfast & Snack Mixes,
332,59,Bio Renew White Strawberry & Sweet Mint Conditioner,"Kitchen, Garden & Pets",Snacks & Namkeen,ALPENLIEBE,582.1,615.45,Chikki & Gajjak,
333,217,Jupiter Water/Juice Glass Tumbler,Snacks & Branded Foods,Health & Medicine,Prakrta,485.58,679.4,"Cookies, Biscotti, Wafer",3.9
334,554,Choco Deck - Mini Delights,Gourmet & World Food,Organic Staples,HAZEL,60.36,77.35,Toothpaste,4.0
335,564,Snail Moisture Mask Sheet,Gourmet & World Food,Fresh Fruits,Good knight,68.06,93.35,Health Drinks,2.8
336,95,"Puppy Dog Treat - Chicken & Liver Chunks, (Rs 25 Off ) Value Saver Pack","Kitchen, Garden & Pets","Mops, Brushes & Scrubs",Soulflower,76.11,192.78,"Mops, Wipers",4.4
337,33,"Nacho Chips - Cheese With Herbs, No Onion, No Garlic",Baby Care,Feminine Hygiene,Organic Tattva,279.63,315.11,Bowls & Vessels,4.7
338,711,Garlic Treat,"Kitchen, Garden & Pets",Oils & Vinegar,NUTRASHIL,399.18,643.33,"Pure, Pomace Olive Oil",
339,181,Kodo Millet Rice - Pesticide Free,"Kitchen, Garden & Pets",Men's Grooming,Abbies,1104.52,1377.33,Aromatherapy,4.8
340,927,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,Cleaning & Household,Dals & Pulses,sumeru,65.45,119.1,Dinner Sets,3.8
341,344,Tapioca,Gourmet & World Food,Bath & Hand Wash,Steelo,822.95,1001.6,Plates & Bowls,4.4
342,418,Stevia Tablets Dispenser,Cleaning & Household,Cookware & Non Stick,Park avenue,434.8,701.3,"Mops, Wipers",
343,431,Masala Oats - Veggie Twist,"Kitchen, Garden & Pets",Cookware & Non Stick,Gits,650.98,902.73,Nachos & Chips,
344,874,Fresh Catch Fish Fingers,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Ego of Paris,330.11,385.92,Chips & Corn Snacks,3.2
345,210,Water Bottle - Orange,Cleaning & Household,Cooking & Baking Needs,Lotus Herbals,665.58,750.92,Cooking Pastes,
346,273,Quinoa - Organic Black,Beauty & Hygiene,Storage & Accessories,Ocean,602.16,641.64,Instant Noodles,4.1
347,692,Hyderabadi Dum Biryani Masala,"Bakery, Cakes & Dairy",Edible Oils & Ghee,bb Popular,206.52,227.44,Diapers,
348,135,Sesame Seed Oil,Cleaning & Household,Storage & Accessories,NUTRASHIL,66.08,66.33,Chicken Sausages,
349,528,Pro 4 Shaving Razor for Men - Blade + Handle + Cap,"Kitchen, Garden & Pets",Stationery,Habanero,241.28,266.96,Muesli & Rice Cakes,
350,96,Sugar Free Juice - Lemon Ginger Squash,"Kitchen, Garden & Pets",Pet Food & Accessories,Orika,870.77,1000.9,Eau De Toilette,
351,593,Multani Mati,"Kitchen, Garden & Pets",Chocolates & Biscuits,Wagh Bakri,347.29,436.05,Cereal & Granola Bars,3.2
352,663,"Body Bath Loofah/Sponge/Scrubber - Double Loop Hangable - Grey, BH011GRY",Beauty & Hygiene,"Sauces, Spreads & Dips",Gits,279.96,352.02,Shaving Care,4.5
353,458,Dates/Kharjura - Deseeded,Beauty & Hygiene,Fragrances & Deos,Siang Pure,943.1,1039.67,Glassware,
354,949,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",Cleaning & Household,Stationery,Pro Nature,2005.07,2296.03,Granola & Cereal Bars,4.9
355,741,Lunch Box/Tiffin Set - Green BB 570 2,"Foodgrains, Oil & Masala",Snacks & Namkeen,So Sweet,563.22,702.41,Urad & Other Dals,
356,261,"Pork - Fresh Bacon, Sliced","Foodgrains, Oil & Masala",Edible Oils & Ghee,Urban Platter,80.95,36.68,Milk & Soya Drinks,4.3
357,838,Wonderz Milk Shakes - Classic Vanilla,Gourmet & World Food,Skin Care,Octus,694.63,798.54,Tea Bags,4.5
358,209,Jungle Stimulating Facial Cleanser,Beauty & Hygiene,Chocolates & Biscuits,Old Spice,357.13,503.54,Green Tea,4.0
359,354,Glass Belleza Bowl - Wine,Snacks & Branded Foods,Chocolates & Biscuits,Sunfeast,257.7,370.8,Glassware,
360,380,"Pork - Mortadella with Olives, Sliced","Foodgrains, Oil & Masala",Drinks & Beverages,Mastercook,35.92,34.09,Disinfectant Spray & Cleaners,4.5
361,526,Madras Sambar Powder,Fruits & Vegetables,Detergents & Dishwash,Camlin,853.5,1026.25,Milk & Soya Drinks,
362,65,"Power Pocket - Long Lasting Bathroom Fragrance, Berry Rush","Kitchen, Garden & Pets",Hair Care,Organic Tattva,356.28,397.24,Toothpaste,
363,210,"Garnet LED White Bulb - 14 Watt, Cool Day, B22",Fruits & Vegetables,Dry Fruits,bb Royal,12.54,16.39,"Laundry, Storage Baskets",
364,450,Frappuccino - Coffee,Snacks & Branded Foods,Kitchen Accessories,Puramate,500.82,671.64,Containers Sets,4.6
365,380,"Anti-Acne Face Cleanser - With Salyclic Acid, For Oily Skin",Fruits & Vegetables,Dairy & Cheese,6 Rasa,928.83,1110.46,Ayurveda,3.7
366,843,Coriander Leaves 100 g + Garlic 250 g + Ginger 250 g + Chilli Green Long 250 g,Gourmet & World Food,Skin Care,Nestle ,115.28,128.37,Face Care,
367,580,Organic Cold Pressed Virgin Coconut Oil,Beauty & Hygiene,Health & Medicine,Cello,101.18,251.34,Water & Fridge Bottles,3.9
368,747,Pure Country Jaggery/Bella Powder,Fruits & Vegetables,Cookware & Non Stick,Jiva Ayurveda,337.34,562.92,Eau De Parfum,4.1
369,425,French Lavender Oil & Rose Water Face Wash,Beauty & Hygiene,Health & Medicine,BB Home,143.38,256.46,Glassware,3.2
370,506,"Organic - Black Cardamom Ealachi, Whole",Cleaning & Household,Oils & Vinegar,Raju's Cloth,126.47,120.89,Namkeen & Savoury Snacks,4.4
371,920,Shot Body Spray - Royal Jade,Snacks & Branded Foods,"Sausages, Bacon & Salami",La Espanola,701.47,821.06,Pet Meals & Treats,
372,936,"Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron",Gourmet & World Food,Stationery,Axe,618.1,809.76,Coffee & Pre-Mix,
373,277,Ashwagandha Tablets,Cleaning & Household,Fragrances & Deos,It's Skin,28.67,61.15,"Jams, Marmalade, Spreads",3.9
374,177,Pure & Gentle Face Wash,Beauty & Hygiene,Storage & Accessories,JOYO,349.66,385.77,Supplements & Proteins,
375,506,Pure Aloe Vera Gel,Beauty & Hygiene,Health & Medicine,Pinnacle,819.07,937.81,Gourmet Tea & Tea Bags,
376,816,Tofu Supreme - Regular,Gourmet & World Food,Bins & Bathroom Ware,Anjali,32.38,50.76,Chicken Sausages,
377,331,Color Naturals Creme Riche Ultra Hair Color - Raspberry Red,Gourmet & World Food,Fragrances & Deos,Sri Sri Tattva,34.61,30.83,Fresh Fish,4.0
378,301,"Chikki, Peanut Bar",Beverages,Ready To Cook & Eat,Teamonk,708.76,867.55,Breakfast & Snack Mixes,4.3
379,991,"Klick Lead - 10HB, 10 Leads",Beauty & Hygiene,Health & Medicine,K.P. Namboodiris,240.83,195.44,Glassware,4.5
