,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
5420,-115.89,34.07,15.0,12604.0,,3174.0,1113.0,4.2533,123186.0,<1H OCEAN
5421,-117.55,33.77,28.0,1198.0,,674.0,259.0,1.8771,144116.0,<1H OCEAN
5422,-120.29,38.0,12.0,2029.0,,1680.0,514.0,3.9424,211662.0,NEAR OCEAN
5423,-121.35,37.72,15.0,4238.0,610.0,2728.0,325.0,3.4126,123460.0,INLAND
5424,-122.46,37.56,34.0,565.0,,224.0,144.0,3.0144,227315.0,NEAR BAY
5425,-118.04,37.38,17.0,1862.0,,671.0,264.0,2.1434,96784.0,INLAND
5426,-117.93,33.76,25.0,2004.0,,809.0,273.0,2.4311,182791.0,<1H OCEAN
5427,-117.75,33.81,29.0,3306.0,,879.0,335.0,5.7324,361891.0,<1H OCEAN
5428,-118.47,34.25,43.0,1538.0,344.0,838.0,171.0,2.3539,205021.0,<1H OCEAN
5429,-121.56,37.66,25.0,1033.0,,246.0,180.0,1.7308,106851.0,NEAR OCEAN
5430,-123.56,36.94,28.0,604.0,,588.0,165.0,3.1735,153554.0,INLAND
5431,-121.39,37.94,27.0,5505.0,,3944.0,1042.0,3.3251,136200.0,INLAND
5432,-123.24,34.0,26.0,1054.0,,236.0,239.0,2.4914,148171.0,<1H OCEAN
5433,-118.8,36.62,15.0,2265.0,,1221.0,266.0,3.3758,90139.0,INLAND
5434,-116.75,34.08,41.0,2404.0,426.0,1656.0,407.0,2.4007,81012.0,INLAND
5435,-119.39,33.77,19.0,2454.0,,630.0,261.0,2.6473,116064.0,INLAND
5436,-117.89,33.87,28.0,5469.0,551.0,3115.0,1124.0,1.2485,114085.0,INLAND
5437,-122.29,37.76,38.0,4289.0,,1121.0,552.0,5.8633,376681.0,NEAR BAY
5438,-118.04,33.87,27.0,1792.0,495.0,833.0,227.0,2.9243,114446.0,<1H OCEAN
5439,-117.79,33.61,23.0,1959.0,467.0,1914.0,516.0,6.5945,218459.0,<1H OCEAN
5440,-118.21,33.97,7.0,2360.0,,3327.0,356.0,13.0555,326534.0,<1H OCEAN
5441,-122.48,37.5,8.0,5931.0,,2045.0,736.0,4.0383,181954.0,INLAND
5442,-119.49,38.26,32.0,1475.0,250.0,18.0,304.0,2.5468,122330.0,INLAND
5443,-118.26,34.1,45.0,2452.0,327.0,795.0,362.0,3.8585,100106.0,<1H OCEAN
5444,-117.28,34.2,15.0,508.0,,181.0,189.0,3.7475,199238.0,INLAND
5445,-117.76,34.02,43.0,1709.0,173.0,465.0,434.0,5.9193,400123.0,<1H OCEAN
5446,-122.6,37.4,37.0,920.0,239.0,142.0,28.0,4.7062,171947.0,NEAR BAY
5447,-122.65,37.33,34.0,3350.0,855.0,2320.0,212.0,2.7944,283532.0,NEAR BAY
5448,-116.93,32.62,30.0,4462.0,413.0,2435.0,515.0,2.765,159068.0,<1H OCEAN
5449,-117.63,33.8,52.0,1685.0,222.0,927.0,327.0,6.5628,244736.0,<1H OCEAN
5450,-122.42,37.29,24.0,5645.0,,7380.0,961.0,6.2636,201124.0,NEAR BAY
5451,-121.09,36.53,25.0,810.0,,289.0,14.0,1.9411,100608.0,INLAND
5452,-118.07,37.77,52.0,3152.0,475.0,1664.0,1046.0,5.2808,185677.0,<1H OCEAN
5453,-118.2,34.05,32.0,2585.0,805.0,3210.0,1243.0,2.4666,224022.0,<1H OCEAN
5454,-118.26,33.94,32.0,3076.0,341.0,1877.0,515.0,2.5612,122727.0,<1H OCEAN
5455,-117.91,34.25,28.0,16539.0,486.0,2911.0,388.0,2.7435,73808.0,<1H OCEAN
5456,-119.0,36.38,32.0,1269.0,,722.0,194.0,2.61,68527.0,INLAND
5457,-121.41,34.08,26.0,2546.0,138.0,644.0,309.0,6.1735,322340.0,INLAND
5458,-122.24,38.73,26.0,2497.0,,1860.0,592.0,2.4349,213906.0,<1H OCEAN
5459,-118.96,36.55,22.0,1535.0,,701.0,246.0,3.4134,112328.0,<1H OCEAN
5460,-118.53,34.12,41.0,2298.0,,859.0,308.0,7.7749,323284.0,<1H OCEAN
5461,-118.09,33.9,44.0,656.0,122.0,794.0,130.0,2.4624,69898.0,INLAND
5462,-117.05,33.14,7.0,3881.0,970.0,2076.0,839.0,1.6613,191968.0,NEAR OCEAN
5463,-118.21,34.16,39.0,1514.0,354.0,1102.0,530.0,1.4538,148001.0,<1H OCEAN
5464,-118.02,33.86,52.0,2879.0,391.0,1226.0,556.0,6.0998,337569.0,<1H OCEAN
5465,-117.78,33.86,52.0,3597.0,,1143.0,485.0,7.0719,312547.0,NEAR OCEAN
5466,-122.99,38.42,45.0,1895.0,45.0,1036.0,184.0,2.0613,111869.0,INLAND
5467,-121.89,34.0,30.0,2632.0,223.0,1065.0,297.0,8.0176,377528.0,<1H OCEAN
5468,-121.07,38.73,34.0,5555.0,,2516.0,701.0,4.1915,170163.0,INLAND
5469,-121.22,37.72,25.0,4980.0,,956.0,680.0,2.4108,168027.0,INLAND
5470,-122.33,37.26,25.0,4937.0,,773.0,1878.0,5.7518,332854.0,<1H OCEAN
5471,-122.15,37.55,7.0,4238.0,1180.0,6196.0,636.0,3.9631,500001.0,NEAR BAY
5472,-121.63,37.73,20.0,1417.0,,354.0,526.0,2.5484,134491.0,INLAND
5473,-118.25,33.82,44.0,2032.0,,919.0,390.0,5.5117,248986.0,<1H OCEAN
5474,-120.19,37.72,32.0,47.0,104.0,38.0,10.0,1.1328,187085.0,INLAND
5475,-121.47,38.02,27.0,3577.0,,5462.0,935.0,2.1507,227039.0,INLAND
5476,-118.21,34.2,52.0,1606.0,436.0,990.0,598.0,2.3552,237440.0,<1H OCEAN
5477,-121.27,37.74,22.0,1935.0,,465.0,393.0,3.9767,98545.0,INLAND
5478,-117.82,34.03,27.0,2114.0,,397.0,346.0,4.4043,238332.0,<1H OCEAN
5479,-117.08,32.71,13.0,1198.0,,521.0,230.0,5.8606,153328.0,<1H OCEAN
5480,-118.57,33.93,28.0,2357.0,584.0,977.0,586.0,1.0043,221286.0,<1H OCEAN
5481,-117.66,33.88,52.0,4449.0,478.0,1774.0,453.0,6.9306,326514.0,<1H OCEAN
5482,-118.07,33.96,44.0,2691.0,,918.0,434.0,8.6027,416272.0,<1H OCEAN
5483,-118.14,34.1,42.0,1352.0,294.0,107.0,222.0,1.9842,107211.0,INLAND
5484,-117.99,34.06,29.0,1340.0,,2634.0,339.0,5.0044,201043.0,<1H OCEAN
5485,-118.23,33.66,52.0,1722.0,445.0,1260.0,363.0,6.3258,280149.0,<1H OCEAN
5486,-122.19,37.49,37.0,6642.0,,2222.0,526.0,4.4968,213972.0,NEAR BAY
5487,-124.13,37.66,30.0,157.0,,194.0,143.0,1.901,90919.0,<1H OCEAN
5488,-122.23,37.63,8.0,3534.0,,2462.0,1010.0,4.6316,162131.0,<1H OCEAN
5489,-119.27,35.03,17.0,3136.0,1088.0,1598.0,531.0,3.3349,166471.0,<1H OCEAN
5490,-117.07,32.81,26.0,1560.0,,1044.0,448.0,2.2016,179242.0,<1H OCEAN
5491,-121.49,38.21,19.0,633.0,208.0,221.0,81.0,2.3707,105962.0,INLAND
5492,-115.39,34.0,29.0,2325.0,,2690.0,425.0,3.1842,126983.0,<1H OCEAN
5493,-120.68,38.23,6.0,5515.0,,2916.0,1049.0,2.1055,77992.0,INLAND
5494,-122.88,37.93,43.0,1100.0,185.0,794.0,277.0,3.4878,235139.0,<1H OCEAN
5495,-119.42,36.65,16.0,3277.0,995.0,3839.0,1233.0,3.4896,118414.0,INLAND
5496,-117.18,33.81,18.0,2492.0,513.0,1548.0,474.0,4.8121,132102.0,NEAR OCEAN
5497,-118.69,34.04,52.0,1462.0,435.0,885.0,540.0,8.1518,225466.0,INLAND
5498,-117.99,33.61,9.0,2049.0,,1116.0,299.0,1.6874,247674.0,<1H OCEAN
5499,-120.95,38.59,29.0,3165.0,,2189.0,607.0,2.9593,181962.0,NEAR OCEAN
5500,-117.94,33.6,9.0,2202.0,,1865.0,479.0,5.095,197681.0,<1H OCEAN
5501,-117.66,35.17,27.0,1734.0,,961.0,235.0,2.9296,99874.0,INLAND
5502,-122.93,37.56,28.0,2947.0,,467.0,246.0,2.0238,133263.0,NEAR OCEAN
5503,-120.58,38.16,22.0,5946.0,,4725.0,1129.0,1.58,59661.0,INLAND
5504,-120.24,38.22,27.0,2754.0,702.0,2344.0,527.0,5.8349,136997.0,INLAND
5505,-121.86,33.89,24.0,3006.0,787.0,7969.0,2192.0,6.7568,371697.0,<1H OCEAN
5506,-117.87,33.78,33.0,1802.0,262.0,1123.0,327.0,3.4126,162158.0,<1H OCEAN
5507,-118.41,33.69,16.0,1585.0,,1815.0,398.0,1.6367,52293.0,INLAND
5508,-118.86,36.65,33.0,514.0,434.0,600.0,335.0,1.8556,46190.0,INLAND
5509,-122.52,37.7,26.0,5504.0,,2278.0,439.0,3.5144,169957.0,NEAR BAY
5510,-122.38,37.88,37.0,4665.0,634.0,6039.0,1424.0,4.2631,500001.0,<1H OCEAN
5511,-121.84,38.84,36.0,1359.0,252.0,967.0,485.0,1.7265,52169.0,INLAND
5512,-118.22,34.18,8.0,2638.0,942.0,2937.0,681.0,11.3536,265633.0,<1H OCEAN
5513,-121.44,37.92,34.0,528.0,163.0,852.0,113.0,1.9221,252550.0,NEAR BAY
5514,-117.07,40.11,27.0,7015.0,,2287.0,839.0,1.9279,93275.0,INLAND
5515,-118.2,34.07,26.0,2557.0,498.0,2635.0,518.0,2.2346,186788.0,<1H OCEAN
5516,-122.45,41.59,16.0,4040.0,694.0,1931.0,573.0,3.1025,199878.0,NEAR OCEAN
5517,-118.0,33.93,34.0,1258.0,,903.0,231.0,5.9543,379165.0,<1H OCEAN
5518,-116.55,37.38,34.0,1060.0,,150.0,21.0,2.5241,87013.0,INLAND
5519,-118.01,33.83,52.0,2508.0,,1816.0,398.0,6.0455,233347.0,<1H OCEAN
5520,-117.56,36.18,30.0,1837.0,,764.0,345.0,0.8675,82044.0,INLAND
5521,-118.8,36.75,12.0,3924.0,,2306.0,809.0,2.0832,34304.0,INLAND
5522,-115.48,33.98,10.0,680.0,116.0,30.0,47.0,1.2256,81627.0,INLAND
5523,-122.38,38.79,22.0,3477.0,,2326.0,567.0,4.6496,200642.0,NEAR BAY
5524,-122.62,38.68,28.0,4792.0,981.0,3095.0,1224.0,3.7533,471760.0,NEAR BAY
5525,-118.47,34.06,45.0,1741.0,,927.0,454.0,3.2487,186689.0,<1H OCEAN
5526,-122.64,38.03,47.0,1828.0,484.0,1081.0,524.0,3.0352,184192.0,NEAR BAY
5527,-117.12,32.69,17.0,2800.0,,1692.0,651.0,4.0829,280676.0,NEAR OCEAN
5528,-118.18,34.82,38.0,1349.0,,1001.0,57.0,1.7407,71610.0,INLAND
5529,-119.61,36.21,23.0,2324.0,289.0,1604.0,583.0,2.2719,106177.0,INLAND
5530,-118.9,33.99,7.0,975.0,,254.0,67.0,3.1281,89803.0,INLAND
5531,-117.37,32.97,12.0,3635.0,,1408.0,698.0,4.4197,242338.0,NEAR OCEAN
5532,-122.41,37.88,31.0,3231.0,222.0,1013.0,522.0,5.9715,500001.0,NEAR BAY
5533,-122.46,34.25,47.0,2040.0,236.0,625.0,319.0,9.4219,461563.0,<1H OCEAN
5534,-117.09,34.0,24.0,5767.0,,2763.0,1336.0,2.0011,130110.0,<1H OCEAN
5535,-122.32,37.79,32.0,1464.0,238.0,1009.0,336.0,4.419,419343.0,<1H OCEAN
5536,-118.21,33.92,47.0,1574.0,312.0,168.0,78.0,3.8918,100270.0,<1H OCEAN
5537,-118.01,34.01,10.0,4856.0,,1310.0,413.0,6.6517,261123.0,<1H OCEAN
5538,-117.12,33.01,5.0,1778.0,,1036.0,1020.0,2.7628,91120.0,INLAND
5539,-122.03,37.44,16.0,4736.0,1075.0,1716.0,683.0,3.7573,146211.0,ISLAND
5540,-122.45,37.75,49.0,3793.0,683.0,1184.0,631.0,3.7532,229227.0,NEAR BAY
5541,-122.29,32.59,33.0,777.0,,453.0,97.0,6.3765,331671.0,NEAR OCEAN
5542,-118.06,34.17,36.0,1896.0,578.0,1124.0,471.0,2.1247,185365.0,INLAND
5543,-117.02,32.61,15.0,4636.0,,1858.0,708.0,3.7807,169443.0,NEAR OCEAN
5544,-117.88,33.97,27.0,3080.0,1068.0,1558.0,376.0,6.5877,197329.0,<1H OCEAN
5545,-118.24,33.94,16.0,4382.0,1197.0,5670.0,717.0,1.6492,342906.0,<1H OCEAN
5546,-119.4,37.34,22.0,1388.0,,997.0,408.0,3.1632,49065.0,INLAND
5547,-118.23,33.95,52.0,1841.0,476.0,699.0,237.0,6.6248,216427.0,<1H OCEAN
5548,-118.48,35.64,19.0,6750.0,1005.0,3290.0,1704.0,0.8404,304807.0,NEAR OCEAN
5549,-117.83,34.03,12.0,6104.0,994.0,2324.0,1412.0,2.2407,69911.0,INLAND
5550,-117.98,33.5,52.0,1566.0,492.0,725.0,387.0,5.416,305223.0,<1H OCEAN
5551,-119.12,34.0,13.0,1937.0,843.0,2143.0,491.0,2.1521,109161.0,INLAND
5552,-122.73,37.81,52.0,4386.0,834.0,1557.0,747.0,6.6951,381685.0,NEAR BAY
5553,-122.43,38.1,10.0,2775.0,,1179.0,476.0,2.2249,85036.0,<1H OCEAN
5554,-120.83,33.71,22.0,1726.0,,292.0,22.0,2.1417,56199.0,INLAND
5555,-119.97,40.88,25.0,2118.0,,828.0,362.0,3.0004,100999.0,INLAND
5556,-121.25,38.26,34.0,2186.0,982.0,1147.0,557.0,2.6987,81737.0,INLAND
5557,-124.22,34.14,28.0,2701.0,253.0,1188.0,1620.0,4.5485,307214.0,NEAR OCEAN
5558,-119.64,35.55,25.0,2012.0,501.0,1238.0,580.0,1.7955,72134.0,INLAND
5559,-122.1,37.55,44.0,2135.0,100.0,717.0,91.0,2.5789,261197.0,NEAR BAY
5560,-119.78,39.04,27.0,4014.0,,305.0,306.0,2.8017,158446.0,INLAND
5561,-117.65,33.6,35.0,1510.0,451.0,678.0,170.0,2.4018,73614.0,INLAND
5562,-118.04,33.72,45.0,1561.0,422.0,899.0,472.0,1.0829,79879.0,<1H OCEAN
5563,-117.3,33.7,7.0,5244.0,,3549.0,1063.0,3.1889,112578.0,NEAR OCEAN
5564,-117.41,33.89,15.0,659.0,271.0,819.0,248.0,4.6042,52324.0,<1H OCEAN
5565,-116.94,32.68,25.0,2067.0,,869.0,634.0,1.5621,201562.0,<1H OCEAN
5566,-117.16,32.72,5.0,4032.0,,613.0,299.0,2.4578,117558.0,NEAR OCEAN
5567,-117.03,33.54,25.0,3130.0,,759.0,606.0,2.4874,121685.0,INLAND
5568,-118.15,34.15,43.0,2144.0,,1127.0,539.0,6.0312,255170.0,<1H OCEAN
5569,-120.72,34.11,27.0,6056.0,,2261.0,876.0,2.211,73117.0,INLAND
5570,-122.07,38.11,25.0,2252.0,,1011.0,534.0,1.5435,186479.0,<1H OCEAN
5571,-122.02,37.41,52.0,2091.0,380.0,1338.0,488.0,3.5812,307112.0,<1H OCEAN
5572,-120.01,34.03,14.0,4439.0,,2948.0,1001.0,3.8546,145095.0,INLAND
5573,-118.16,33.77,14.0,3122.0,1080.0,1933.0,794.0,3.4705,302660.0,INLAND
5574,-117.95,33.9,32.0,2583.0,515.0,1277.0,399.0,2.4915,189336.0,<1H OCEAN
5575,-114.93,33.59,23.0,310.0,291.0,746.0,143.0,2.0044,77393.0,INLAND
5576,-122.24,37.81,31.0,4562.0,,2219.0,1022.0,5.2829,186735.0,INLAND
5577,-118.03,33.87,18.0,1874.0,309.0,934.0,404.0,10.8868,246096.0,<1H OCEAN
5578,-119.19,36.68,16.0,1085.0,386.0,170.0,242.0,0.8368,56934.0,INLAND
5579,-115.28,33.81,28.0,9592.0,,2589.0,1148.0,5.1979,245234.0,<1H OCEAN
5580,-121.39,38.06,24.0,6090.0,,3595.0,1211.0,2.9467,69353.0,INLAND
5581,-118.13,33.77,15.0,3230.0,489.0,3028.0,527.0,5.2011,241096.0,<1H OCEAN
5582,-122.56,37.76,52.0,4087.0,877.0,1635.0,454.0,9.9766,468868.0,NEAR BAY
5583,-118.56,34.02,44.0,2447.0,487.0,1480.0,1576.0,2.2133,197515.0,<1H OCEAN
5584,-119.38,38.53,26.0,3023.0,,741.0,263.0,1.8057,72574.0,INLAND
5585,-121.73,37.99,48.0,1146.0,,490.0,105.0,3.3704,372649.0,INLAND
5586,-118.3,34.23,52.0,2789.0,533.0,1365.0,694.0,3.5938,238551.0,<1H OCEAN
5587,-117.88,33.96,31.0,1826.0,461.0,634.0,287.0,2.3122,249061.0,<1H OCEAN
5588,-118.02,33.96,11.0,2640.0,,993.0,672.0,3.5406,287869.0,<1H OCEAN
5589,-120.71,33.97,17.0,6013.0,634.0,3013.0,1252.0,3.0946,158473.0,INLAND
5590,-121.01,32.62,21.0,1850.0,,490.0,187.0,2.0232,106343.0,<1H OCEAN
5591,-117.74,33.86,46.0,1894.0,,954.0,226.0,1.7979,119921.0,<1H OCEAN
5592,-118.07,33.91,9.0,1950.0,,1723.0,395.0,5.1822,346249.0,<1H OCEAN
5593,-118.22,33.51,44.0,2642.0,589.0,2127.0,544.0,5.0231,212317.0,<1H OCEAN
5594,-118.18,33.93,33.0,1487.0,,855.0,192.0,2.6688,182124.0,<1H OCEAN
5595,-117.97,33.89,34.0,1305.0,366.0,1177.0,298.0,2.3774,77287.0,INLAND
5596,-118.24,34.05,33.0,1962.0,1469.0,9179.0,385.0,1.9762,283740.0,<1H OCEAN
5597,-122.65,37.75,25.0,2028.0,,165.0,144.0,1.3382,192024.0,NEAR BAY
5598,-118.07,33.75,27.0,2095.0,,1896.0,513.0,2.4746,119570.0,<1H OCEAN
5599,-122.71,37.87,50.0,1406.0,,238.0,203.0,4.1143,159540.0,NEAR BAY
5600,-117.98,33.8,38.0,3029.0,428.0,1701.0,473.0,3.5477,219162.0,<1H OCEAN
5601,-117.45,33.82,4.0,1910.0,259.0,1302.0,277.0,2.7942,133684.0,<1H OCEAN
5602,-118.53,33.99,35.0,7066.0,,3453.0,1264.0,6.8828,239464.0,<1H OCEAN
5603,-117.94,34.04,10.0,1459.0,367.0,1330.0,363.0,2.5071,133350.0,INLAND
5604,-117.06,32.74,32.0,1635.0,,1158.0,757.0,2.4165,164266.0,INLAND
5605,-118.97,37.69,44.0,1894.0,,324.0,235.0,2.3344,126033.0,NEAR OCEAN
5606,-118.37,34.26,39.0,2545.0,,704.0,484.0,2.5817,169195.0,<1H OCEAN
5607,-122.16,38.66,13.0,3719.0,,3264.0,1002.0,4.0292,261072.0,INLAND
5608,-119.35,36.51,33.0,779.0,867.0,618.0,281.0,1.6171,44106.0,INLAND
5609,-117.21,32.93,15.0,1970.0,,1145.0,179.0,2.4992,324026.0,NEAR OCEAN
5610,-122.26,37.73,28.0,5296.0,,2078.0,1480.0,3.7935,182622.0,NEAR BAY
5611,-122.35,37.9,36.0,889.0,,507.0,465.0,4.4076,203211.0,INLAND
5612,-117.96,38.62,31.0,1395.0,310.0,106.0,194.0,1.3332,80000.0,INLAND
5613,-123.23,36.15,25.0,1121.0,,861.0,141.0,3.7954,148084.0,INLAND
5614,-120.88,38.59,19.0,4628.0,,2322.0,1493.0,4.1827,119577.0,INLAND
5615,-118.38,34.12,41.0,945.0,266.0,601.0,202.0,4.902,452418.0,<1H OCEAN
5616,-122.26,38.24,52.0,4287.0,222.0,1477.0,646.0,6.1754,333116.0,NEAR OCEAN
5617,-117.89,33.75,41.0,1846.0,,1170.0,263.0,6.4371,219106.0,<1H OCEAN
5618,-122.38,37.73,34.0,2153.0,,582.0,279.0,3.1227,379821.0,<1H OCEAN
5619,-118.2,33.79,33.0,1301.0,437.0,768.0,440.0,1.7963,159707.0,<1H OCEAN
5620,-118.24,33.84,37.0,2714.0,325.0,1144.0,508.0,2.1966,255137.0,<1H OCEAN
5621,-117.94,34.11,52.0,17983.0,697.0,1096.0,342.0,6.861,426819.0,<1H OCEAN
5622,-117.14,33.85,26.0,2743.0,,1851.0,483.0,3.9294,224758.0,NEAR OCEAN
5623,-120.36,37.64,37.0,1675.0,,39.0,15.0,1.9271,273812.0,INLAND
5624,-118.31,34.02,36.0,12301.0,,4319.0,1290.0,3.1614,361979.0,<1H OCEAN
5625,-116.85,32.92,10.0,3461.0,,873.0,309.0,3.5103,475341.0,NEAR OCEAN
5626,-119.96,36.8,24.0,1899.0,,1820.0,442.0,2.9961,62100.0,INLAND
5627,-119.46,36.29,46.0,2210.0,,1486.0,211.0,2.7819,110318.0,INLAND
5628,-122.75,37.38,32.0,3021.0,634.0,1721.0,541.0,4.2357,344780.0,NEAR BAY
5629,-122.37,38.74,35.0,3577.0,,2156.0,589.0,4.7887,191860.0,NEAR BAY
5630,-118.4,34.13,33.0,1016.0,329.0,927.0,467.0,8.5588,71658.0,<1H OCEAN
5631,-117.95,34.11,9.0,282.0,68.0,296.0,13.0,1.6151,90976.0,<1H OCEAN
5632,-123.66,38.44,26.0,1432.0,,802.0,200.0,4.0324,106995.0,INLAND
5633,-122.27,37.17,24.0,6535.0,,5286.0,1466.0,7.5326,294874.0,<1H OCEAN
5634,-118.34,39.7,37.0,1862.0,,1358.0,604.0,3.9066,240039.0,NEAR OCEAN
5635,-118.63,34.01,20.0,2988.0,,1657.0,279.0,3.0781,234569.0,<1H OCEAN
5636,-118.55,33.89,24.0,1659.0,662.0,1744.0,370.0,3.0797,229116.0,<1H OCEAN
5637,-122.3,34.29,33.0,2938.0,474.0,1037.0,667.0,2.5737,141426.0,INLAND
5638,-117.85,33.84,43.0,399.0,,209.0,165.0,2.7568,145599.0,<1H OCEAN
5639,-117.29,32.79,36.0,1022.0,,815.0,128.0,3.0779,277847.0,<1H OCEAN
5640,-122.05,37.38,9.0,10504.0,,4135.0,1121.0,2.5893,279259.0,NEAR OCEAN
5641,-118.12,34.25,36.0,1665.0,312.0,505.0,471.0,2.5821,320129.0,INLAND
5642,-118.02,34.1,42.0,1154.0,314.0,785.0,342.0,1.4662,183136.0,<1H OCEAN
5643,-118.17,34.01,33.0,1697.0,301.0,470.0,321.0,1.5393,206615.0,<1H OCEAN
5644,-120.85,35.33,14.0,4505.0,,2811.0,773.0,3.497,74627.0,INLAND
5645,-122.73,37.85,25.0,3523.0,,2492.0,708.0,4.501,202331.0,INLAND
5646,-117.19,38.24,33.0,638.0,,418.0,103.0,3.1687,94848.0,INLAND
5647,-117.89,34.02,48.0,3634.0,695.0,907.0,929.0,4.7106,334343.0,<1H OCEAN
5648,-118.49,34.31,31.0,898.0,240.0,97.0,91.0,1.1469,211269.0,<1H OCEAN
5649,-118.33,34.15,26.0,1352.0,668.0,1501.0,409.0,2.3925,168241.0,<1H OCEAN
5650,-118.12,34.1,42.0,1735.0,514.0,1091.0,522.0,1.7287,121920.0,<1H OCEAN
5651,-122.52,37.98,30.0,2492.0,,1836.0,593.0,4.5882,273255.0,NEAR OCEAN
5652,-122.15,37.79,45.0,582.0,,775.0,218.0,2.7595,250995.0,NEAR BAY
5653,-122.46,34.04,32.0,1570.0,627.0,2055.0,689.0,3.533,274525.0,NEAR OCEAN
5654,-119.41,33.85,43.0,1347.0,475.0,443.0,127.0,1.0832,67231.0,<1H OCEAN
5655,-122.61,37.51,35.0,3861.0,207.0,377.0,185.0,3.9741,126857.0,INLAND
5656,-118.39,34.15,42.0,1938.0,560.0,821.0,495.0,1.9478,154677.0,<1H OCEAN
5657,-122.04,34.02,52.0,3414.0,534.0,1436.0,629.0,3.4375,212995.0,<1H OCEAN
5658,-122.67,37.94,50.0,1633.0,419.0,744.0,515.0,4.272,473929.0,ISLAND
5659,-118.26,33.87,27.0,5683.0,,3336.0,896.0,2.219,169385.0,<1H OCEAN
5660,-115.61,34.2,41.0,1574.0,,1048.0,226.0,1.3991,95804.0,INLAND
5661,-118.46,33.95,45.0,1186.0,,468.0,370.0,2.1114,134030.0,<1H OCEAN
5662,-118.28,33.94,43.0,1554.0,485.0,925.0,517.0,5.8679,232851.0,<1H OCEAN
5663,-117.87,34.1,48.0,2191.0,143.0,677.0,238.0,1.9984,149974.0,<1H OCEAN
5664,-120.05,34.2,18.0,1981.0,,1880.0,520.0,2.6545,85045.0,<1H OCEAN
5665,-117.11,32.77,6.0,2887.0,,2545.0,769.0,1.5613,77649.0,INLAND
5666,-117.22,32.73,23.0,21200.0,,2441.0,812.0,2.6666,372876.0,NEAR OCEAN
5667,-119.41,34.15,14.0,2750.0,396.0,3377.0,967.0,0.9647,46308.0,INLAND
5668,-117.92,34.18,35.0,2323.0,,550.0,366.0,2.7032,209555.0,<1H OCEAN
5669,-117.82,34.07,29.0,2442.0,375.0,1314.0,419.0,1.2357,52130.0,<1H OCEAN
5670,-122.17,38.33,41.0,374.0,177.0,31.0,228.0,3.083,167190.0,<1H OCEAN
5671,-122.53,40.81,52.0,4178.0,593.0,1406.0,646.0,2.0368,149152.0,INLAND
5672,-121.47,38.59,17.0,5655.0,763.0,8379.0,1512.0,2.5598,63293.0,INLAND
5673,-120.11,39.51,28.0,394.0,,116.0,64.0,0.7468,129130.0,INLAND
5674,-122.02,38.6,7.0,6862.0,,4134.0,1325.0,4.0283,322739.0,ISLAND
5675,-118.2,33.72,32.0,2120.0,449.0,1508.0,557.0,2.7979,204038.0,<1H OCEAN
5676,-117.42,34.15,10.0,4119.0,494.0,4890.0,1168.0,6.5217,283326.0,<1H OCEAN
5677,-122.73,38.99,24.0,2196.0,652.0,1739.0,741.0,5.1515,92490.0,NEAR OCEAN
5678,-118.92,35.0,30.0,2237.0,,1003.0,267.0,2.4934,115498.0,INLAND
5679,-117.26,32.81,35.0,1025.0,244.0,886.0,183.0,4.5916,130763.0,INLAND
5680,-117.68,33.57,4.0,1547.0,242.0,832.0,233.0,5.5286,206099.0,<1H OCEAN
5681,-121.39,38.51,24.0,3776.0,760.0,8820.0,1261.0,2.2923,224944.0,INLAND
5682,-121.7,40.26,33.0,1740.0,150.0,767.0,184.0,1.6293,56346.0,INLAND
5683,-124.2,32.73,26.0,455.0,,422.0,15.0,2.2423,151723.0,INLAND
5684,-116.66,34.1,31.0,2436.0,219.0,1087.0,380.0,2.3682,120552.0,INLAND
5685,-124.08,34.11,31.0,1632.0,,282.0,225.0,3.8315,152961.0,INLAND
5686,-115.1,34.4,32.0,567.0,145.0,1128.0,29.0,2.6341,151052.0,INLAND
5687,-119.33,38.2,32.0,1411.0,,893.0,254.0,2.6412,112139.0,NEAR OCEAN
5688,-122.4,32.65,9.0,19035.0,,4104.0,933.0,4.9887,234912.0,NEAR OCEAN
5689,-118.51,34.04,52.0,1975.0,,846.0,576.0,3.2822,244677.0,<1H OCEAN
5690,-122.43,34.11,52.0,1861.0,625.0,1443.0,203.0,9.2544,402663.0,NEAR OCEAN
5691,-117.85,33.73,16.0,1531.0,,1118.0,191.0,3.4399,121692.0,<1H OCEAN
5692,-121.15,33.92,24.0,880.0,238.0,25.0,43.0,1.6479,61919.0,INLAND
5693,-118.41,33.97,15.0,7718.0,1000.0,3725.0,848.0,1.7196,208854.0,INLAND
5694,-122.22,37.55,38.0,3745.0,,1882.0,581.0,4.0567,336323.0,NEAR BAY
5695,-122.89,37.78,52.0,2487.0,462.0,1877.0,589.0,5.6244,500001.0,<1H OCEAN
5696,-119.07,36.43,25.0,3712.0,,786.0,593.0,2.5213,81770.0,INLAND
5697,-118.21,34.02,28.0,6701.0,,2778.0,970.0,3.2441,204223.0,INLAND
5698,-118.32,33.86,46.0,2369.0,,1345.0,578.0,1.332,119885.0,<1H OCEAN
5699,-119.17,34.0,26.0,1948.0,,662.0,182.0,2.7306,210266.0,<1H OCEAN
5700,-122.34,37.98,29.0,7080.0,,2069.0,712.0,4.1879,198761.0,NEAR BAY
